Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SI,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
2542,16,0,0,0,0,0,0,0,0,0,0.007496259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000494012,0.003264633,0.001555792,7.31E-05,0,0,0,0,0,0,0,0,0,0,0,0
2543,16,0,0,0,0,0,0,0,0,0,0.00299849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000479042,0.003214963,0.0012678,2.59E-05,0,0,0,0,0,0,0,0,0,0,0,0
2544,16,0,0,0,0,0,0,0,0,0,0.000749628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488024,0.003123042,0.000989373,2.17E-05,0,0,0,0,0,0,0,0,0,0,0,0
2545,16,0,0,0,0,0,0,0,0,0,0.000749628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.000446108,0.003138293,0.000956429,2.27E-05,0,0,0,0,0,0,0,0,0,0,0,0
2546,16,0,0,0,0,0,0,0,0,0,0.000749628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.00044012,0.003161789,0.000886291,3.07E-07,0,0,0,0,0,0,0,0,0,0,0,0
2547,16,0,0,0,0,0,0,0,0,0,0.000749628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.000502994,0.003125103,0.000861849,2.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
2548,16,0,0,0.002418434,0,0,3.02E-05,0,0,0,0.000749628,0,0,0,0,0,0.000483266,0,0,0.001529622,0,0,0,0,0,2.70E-05,0.000479042,0.003130256,0.000885228,9.65E-06,0,0,0,0,0,0,0,0,0,0,0,0
2549,16,0,0.027502799,0.019951587,0.005502064,0.019292589,0.008578228,0.018180723,0,0.040189148,0.000642526,0.01725766,0.043478667,0.005443846,0.011944954,0.0169488,0.035766037,0,0,0.029445518,0,0.056074792,0.01239657,0.029333333,0.023668892,0.001189189,0.000886228,0.003253916,0.001010627,5.66E-05,0.004726188,0.004729736,0.00472973,0,0.004728948,0,0.01,0.022222025,0.011696,0.021689362,0.01018,0.02
2550,16,0,0.123212376,0.158403849,0.059147123,0.096462947,0.106908028,0.054544578,0,0.225059144,0.004390666,0.036268042,0.195652,0.114496442,0.04540367,0.0338984,0.207829873,0.056074751,0.010033417,0.099808824,0,0.274532647,0.107437835,0.189333333,0.074556075,0.00972973,0.008703593,0.010168384,0.004111583,0.001096485,0.086288943,0.086289418,0.086283784,0,0.08628808,0.027457449,0.20334375,0.248888099,0.215204,0.236302128,0.18552,0.24111
2551,16,0.043889038,0.236523632,0.402660252,0.202200777,0.276527257,0.306461132,0.109091566,0.019608053,0.462411354,0.069500963,0.146015907,0.434782667,0.352269731,0.06212844,0.1016952,0.466167183,0.202937243,0.09197325,0.186615686,0.004769488,0.543224377,0.280991961,0.434666667,0.13017757,0.030513514,0.059341317,0.063027824,0.033321998,0.05666184,0.306147297,0.306146773,0.306148649,0,0.306143573,0.127402551,0.46221875,0.508888099,0.480702,0.490868085,0.442308571,0.5
2552,16,0.219445288,0.325632463,0.623337419,0.372764749,0.491961244,0.531812774,0.163636145,0.081891537,0.679905426,0.191154428,0.347849543,0.673913333,0.579243135,0.254477064,0.355932,0.679313604,0.377837111,0.257525083,0.268068838,0.034976163,0.75,0.458677921,0.664,0.203550067,0.079837838,0.159658683,0.195133141,0.144493092,0.192451977,0.546100082,0.546100794,0.546094595,0,0.54610217,0.325096122,0.67665625,0.72,0.700584,0.700914894,0.659502857,0.71
2553,16,0.434014038,0.38063806,0.782950484,0.535075747,0.668810477,0.712901767,0.218180723,0.198385374,0.831205607,0.296209041,0.531212081,0.826086667,0.744841519,0.583036697,0.474576,0.829869538,0.548731624,0.45317725,0.330783964,0.109697977,0.873831816,0.590908896,0.832,0.363313752,0.151081081,0.294742515,0.378585532,0.342029756,0.218013777,0.742318202,0.74231889,0.742310811,0,0.742312922,0.551894592,0.828875,0.866666075,0.85614,0.849314894,0.81448,0.85778
2554,16,0.617799423,0.407040734,0.874848879,0.65749648,0.800643101,0.82754858,0.209091566,0.519031224,0.919621705,0.401049471,0.653498722,0.934782667,0.866537885,0.796889908,0.5593224,0.902851565,0.652870489,0.63043475,0.361376681,0.27186007,0.976635536,0.677685959,0.925333333,0.480473298,0.293918919,0.466721557,0.557695796,0.545072264,0.520478434,0.877067998,0.87706926,0.877067568,0,0.877067646,0.63261949,0.92221875,0.948888099,0.950878,0.93607234,0.903845714,0.94111
2555,16,0.748857019,0.411441231,0.905683172,0.719394756,0.858520869,0.883246423,0.172727711,0.727797042,0.947044916,0.478046692,0.744101379,0.978261333,0.895074192,0.611706422,0.7118648,0.918801363,0.675567415,0.76923075,0.370172059,0.480127174,0.987149584,0.714876206,0.96,0.422485314,0.479837838,0.544113772,0.692391179,0.687806589,0.655309903,0.944442895,0.944444444,0.944445946,0,0.944439934,0.75453051,0.958875,0.972222025,0.985964,0.96347234,0.93552,0.966665
2556,16,0.829625096,0.39603949,0.890568329,0.73177446,0.877813458,0.880175736,0.163636145,0.829296631,0.913002371,0.477404166,0.788458944,0.956521333,0.912371596,0.462366972,0.7118648,0.904301518,0.587449934,0.852842833,0.359847059,0.610492849,0.963785121,0.706611468,0.930666667,0.372781041,0.530189189,0.579616766,0.764411377,0.761417641,0.739760783,0.957445721,0.957446508,0.957445946,0,0.957449615,0.78034051,0.938875,0.94,0.964912,0.934931915,0.916288571,0.936665
2557,16,0.85644625,0.356435634,0.846432896,0.711141782,0.884244463,0.829028887,0.2,0.86389811,0.835933743,0.475369464,0.738708363,0.891304,0.859952577,0.399045872,0.7118648,0.843160985,0.433911898,0.874581917,0.311663445,0.677265559,0.880841116,0.64876045,0.858666667,0.368047397,0.549486486,0.517958084,0.748146331,0.785001063,0.789960116,0.900708231,0.900708518,0.900702703,0,0.900702239,0.740801735,0.86334375,0.852222025,0.88655,0.852740426,0.846154286,0.85111
2558,16,0.802194423,0.290429104,0.747883932,0.654745569,0.781350511,0.721368372,0.263636145,0.850057518,0.692198633,0.47022917,0.666846435,0.804348,0.72368075,0.292715596,0.5762712,0.717254726,0.331108128,0.837792667,0.24130021,0.682034918,0.731308469,0.537190247,0.717333333,0.29585781,0.484918919,0.520982036,0.641665705,0.75268119,0.751177965,0.810873485,0.810876509,0.810878378,0,0.810872521,0.699615612,0.7355625,0.707777975,0.749708,0.714612766,0.725114286,0.71111
2559,16,0.719597692,0.196919776,0.569528374,0.544704297,0.610932283,0.569778215,0.227272289,0.78316023,0.480851025,0.434889703,0.571120393,0.630434667,0.607252615,0.186376147,0.5423728,0.527307871,0.230974619,0.747491667,0.164435924,0.6502385,0.5070093,0.380165059,0.530666667,0.20946729,0.350567568,0.472640719,0.476427453,0.651817216,0.657937651,0.654844226,0.654847037,0.654851351,0,0.654847679,0.601317959,0.551125,0.508888099,0.552046,0.519408511,0.553168571,0.514445
2560,16,0.558975962,0.083608209,0.338573109,0.392022093,0.418006388,0.375848547,0.136363855,0.649365653,0.227895941,0.379631608,0.426722405,0.347826667,0.387830365,0.102752294,0.474576,0.280328633,0.157543391,0.602006667,0.079541106,0.526232058,0.237149584,0.206611468,0.298666667,0.152662884,0.245108108,0.316095808,0.328924567,0.483215728,0.55110548,0.464537326,0.464541112,0.464540541,0,0.46453289,0.430532653,0.3144375,0.266666075,0.305264,0.280821277,0.330317143,0.275555
2561,16,0.411459904,0.009901119,0.112454713,0.211829328,0.215433986,0.178558292,0.036363855,0.432525883,0.037352211,0.275540806,0.253067287,0.108696,0.152076558,0.033449541,0.3389832,0.072740471,0.102803734,0.41471575,0.018738025,0.422893442,0.045560744,0.078512326,0.077333333,0.052070761,0.15027027,0.223931138,0.199541426,0.272599362,0.399329472,0.25295561,0.252956085,0.252959459,0,0.25295813,0.223503571,0.0755625,0.04444405,0.065498,0.058221277,0.096154286,0.05
2562,16,0.234989327,0,0.018742493,0.06740034,0.061093271,0.043908668,0.009091566,0.202999178,0,0.143820957,0.087366865,0.021738667,0.024233904,0,0.0338984,0.004833282,0.041388534,0.215719083,0.000764846,0.243243268,0,0.01239657,0.008,0.002367156,0.060621622,0.08604491,0.085583265,0.096773645,0.242116713,0.057917875,0.057920424,0.057918919,0,0.05792454,0.081823163,0,0,0,0,0.001131429,0
2563,16,0.079548942,0,0.003627528,0.005502064,0.003215503,0.001026068,0,0.05190304,0,0.033304765,0.024403398,0,0.000263404,0,0,0,0.001335131,0.061872917,0,0.050874372,0,0,0,0,0.009621622,0.01905988,0.020768961,0.013938363,0.092642271,0.001180385,0.001182434,0.001175676,0,0.001177163,0.004393163,0,0,0,0,0,0
2564,16,0.007314808,0,0,0,0,0,0,0,0,0.004069403,0,0,0,0,0,0,0,0.006689,0,0,0,0,0,0,0.000108108,0.001526946,0.004993405,0.00231881,0.009268746,0,0,0,0,0,0,0,0,0,0,0,0
2565,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000428144,0.003412613,0.001883103,0.000135536,0,0,0,0,0,0,0,0,0,0,0,0
2566,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000511976,0.003384584,0.001657811,0.000143565,0,0,0,0,0,0,0,0,0,0,0,0
2567,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488024,0.003371187,0.001287991,2.75E-05,0,0,0,0,0,0,0,0,0,0,0,0
2568,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000505988,0.003402102,0.001052072,1.19E-05,0,0,0,0,0,0,0,0,0,0,0,0
2569,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.000494012,0.003362531,0.001384697,2.72E-06,0,0,0,0,0,0,0,0,0,0,0,0
2570,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.000520958,0.003354699,0.000961743,9.21E-07,0,0,0,0,0,0,0,0,0,0,0,0
2571,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70E-05,0.000502994,0.003358821,0.000951116,5.13E-06,0,0,0,0,0,0,0,0,0,0,0,0
2572,16,0,0.001100124,0.003627528,0,0,3.77E-05,0.018180723,0,0.000472869,0.000535445,0,0,0,0.003587156,0.0169488,0.000241711,0,0,0.001529622,0,0,0,0,0.004733645,5.41E-05,0.000494012,0.003345631,0.000861849,6.27E-06,0,0,0,0,0,0,0,0,0,0,0,0
2573,16,0,0.029703047,0.019346979,0.011004127,0.019292589,0.009204427,0.063636145,0,0.050118148,0.000535445,0.017392486,0.043478667,0.006760904,0.057348624,0.0169488,0.034799349,0,0,0.03097514,0,0.053738227,0.016528939,0.029333333,0.065088785,0.002216216,0.001134731,0.003436933,0.000987248,7.24E-06,0.004726188,0.004729736,0.00472973,0,0.004728948,0,0.0155625,0.03,0.017544,0.021689362,0.01018,0.025555
2574,16,0.000304808,0.110010883,0.145707317,0.083906531,0.128617547,0.103467681,0.181819277,0,0.268085089,0.001499256,0.036268042,0.195652,0.100886827,0.174431193,0.3389832,0.166988844,0.073431228,0.011705667,0.102485644,0,0.197429956,0.115702572,0.149333333,0.23431976,0.023486486,0.01307485,0.0116385,0.006381509,0.000903866,0.094560934,0.094561746,0.094567568,0,0.094558665,0.029654082,0.18665625,0.157777975,0.111112,0.105021277,0.187782857,0.145555
2575,16,0.04968,0.19031903,0.370012134,0.239339646,0.321543441,0.291344795,0.336363855,0.048442892,0.526241177,0.038552162,0.126735872,0.456521333,0.305997019,0.290321101,0.40678,0.404301518,0.267022704,0.09699,0.195411064,0.025437186,0.386682232,0.235536977,0.389333333,0.506508678,0.077864865,0.064353293,0.067969085,0.057502657,0.04096231,0.336879136,0.336880635,0.336878378,0,0.336881736,0.134541429,0.45,0.27,0.243274,0.236302128,0.442308571,0.324445
2576,16,0.201462981,0.249725124,0.573156024,0.423658898,0.543408433,0.512387243,0.463636145,0.184544782,0.716784907,0.143285489,0.286773624,0.695652,0.538853288,0.310633028,0.5423728,0.628806167,0.496662229,0.259197333,0.281453151,0.189189151,0.58060744,0.380165059,0.624,0.714793057,0.177810811,0.154637725,0.201774526,0.195276302,0.136045676,0.578012306,0.57801238,0.578013514,0,0.578017495,0.311916531,0.668875,0.376666075,0.42573,0.552510638,0.656108571,0.564445
2577,16,0.399268558,0.298129664,0.736396617,0.584594319,0.684887564,0.703115396,0.536363855,0.460207888,0.84775408,0.271364323,0.444519348,0.847826667,0.765914481,0.456394495,0.7288136,0.794103502,0.687583443,0.444816083,0.361759104,0.357710604,0.732476652,0.5,0.781333333,0.828402537,0.290918919,0.284257485,0.390378607,0.392533475,0.235320785,0.773050041,0.773048042,0.773054054,0,0.773051085,0.515101633,0.82221875,0.542222025,0.660818,0.81392766,0.808822857,0.776665
2578,16,0.580920481,0.33003296,0.847642113,0.686382374,0.771704003,0.832216057,0.536363855,0.6066894,0.909692705,0.330263434,0.576108929,0.934782667,0.887523058,0.53166055,0.7457624,0.87385203,0.825100132,0.622073583,0.417590826,0.443561268,0.818925208,0.566115756,0.848,0.814200935,0.409945946,0.421892216,0.569140561,0.57602763,0.329920276,0.907799836,0.907803122,0.907797297,0,0.907795661,0.428885204,0.9144375,0.768888099,0.85848,0.904110638,0.902714286,0.89111
2579,16,0.764096346,0.35533551,0.882103934,0.746905074,0.787781516,0.901831083,0.509091566,0.708188989,0.913475241,0.420753917,0.669138464,0.978261333,0.935990865,0.623651376,0.7288136,0.883760304,0.895861136,0.739130417,0.425239006,0.570747198,0.863317768,0.599173633,0.808,0.770413885,0.490783784,0.457643713,0.683982688,0.707986185,0.415820938,0.982270987,0.982268201,0.98227027,0,0.982271519,0.719934082,0.9444375,0.88444405,0.94503,0.931506383,0.940045714,0.92111
2580,16,0.847607404,0.346534515,0.837364015,0.773039815,0.832797274,0.906463883,0.490908434,0.82352917,0.874231692,0.454165784,0.682621003,0.956521333,0.933268942,0.494623853,0.7118648,0.845094205,0.913217613,0.792642167,0.42065007,0.647058884,0.891355164,0.644628081,0.741333333,0.668638852,0.521594595,0.510844311,0.717510511,0.782167906,0.471547672,1,1,1,0,1,0.750137245,0.891125,0.892222025,0.954386,0.906391489,0.923077143,0.895555
2581,16,0.868637596,0.319032027,0.744256404,0.745529497,0.832797274,0.847326489,0.5,0.829296631,0.766903055,0.426857999,0.675475265,0.913044,0.879269462,0.454,0.7288136,0.764862256,0.870493985,0.792642167,0.377437885,0.674085814,0.84579442,0.619834941,0.706666667,0.507692256,0.486189189,0.486733533,0.68765911,0.799486716,0.49528814,0.960991524,0.96099381,0.960986486,0,0.960991252,0.683141122,0.78221875,0.818888099,0.88772,0.827625532,0.855202857,0.814445
2582,16,0.811337981,0.267326803,0.634220125,0.67125176,0.765273424,0.733025126,0.418180723,0.761245686,0.622222207,0.405868502,0.576243756,0.804348,0.728334365,0.362009174,0.6610168,0.634606136,0.778371149,0.7324415,0.294837465,0.67249607,0.692757024,0.549586817,0.592,0.36449733,0.486783784,0.494458084,0.634294106,0.746608927,0.480608925,0.867610975,0.867614498,0.867608108,0,0.86760975,0.716090102,0.6855625,0.687777975,0.750878,0.695204255,0.733031429,0.67778
2583,16,0.715330673,0.19031903,0.474002451,0.550206361,0.630224872,0.565376583,0.272727711,0.632064914,0.43829781,0.420218471,0.472428213,0.630434667,0.563438404,0.262844037,0.5593224,0.458917416,0.636849142,0.6421405,0.204206513,0.653418116,0.471962604,0.396693998,0.448,0.284023364,0.423486486,0.42308982,0.548776381,0.629182784,0.426241411,0.717492936,0.717492486,0.7175,0,0.717491019,0.513454184,0.541125,0.49,0.549708,0.505706383,0.555428571,0.485555
2584,16,0.587625769,0.081408271,0.286578012,0.393397427,0.430867973,0.372298191,0.118180723,0.463668036,0.217494072,0.351467114,0.343130637,0.369565333,0.377645096,0.139788991,0.4237288,0.255679114,0.449933245,0.516722417,0.105544958,0.570747198,0.210280372,0.247934084,0.269333333,0.205917223,0.312243243,0.298835329,0.409034831,0.464552604,0.325933307,0.514183211,0.514184497,0.514189189,0,0.514186844,0.363536531,0.31,0.228888099,0.308772,0.272829787,0.329185714,0.26111
2585,16,0.418165192,0.009901119,0.106408751,0.215956057,0.221864991,0.172356428,0.036363855,0.294117502,0.042080346,0.26247591,0.220709192,0.130434667,0.150583904,0.03106422,0.3389832,0.074673691,0.25100132,0.3578595,0.026768627,0.410174849,0.031542145,0.095041265,0.08,0.066272363,0.174162162,0.163532934,0.240324608,0.269246546,0.202972094,0.275415458,0.27541291,0.275418919,0,0.275415559,0.172981837,0.07665625,0.046666075,0.069006,0.061642553,0.096154286,0.05222
2586,16,0.233770192,0,0.021765412,0.072902403,0.064308773,0.041566371,0.009091566,0.126874281,0,0.129685148,0.087366865,0.021738667,0.018175423,0,0.0338984,0.005558258,0.084112163,0.193979917,0.001529622,0.225755186,0,0.008264202,0.008,0.003550067,0.057027027,0.07448503,0.098100783,0.100343252,0.133526655,0.059102907,0.059102858,0.059108108,0,0.059101703,0.065897857,0,0,0,0,0.002262857,0
2587,16,0.075586731,0,0.005441353,0.00687764,0.003215503,0.001116604,0,0.026528348,0,0.023559645,0.026695426,0,0.000175615,0,0,0,0.002670224,0.058528417,0,0.060413349,0,0,0.002666667,0,0.007513514,0.016859281,0.02201216,0.015453773,0.05318051,0.002365418,0.002364868,0.002364865,0,0.002364474,0.004942347,0,0,0,0,0,0
2588,16,0.005181346,0,0,0,0,0,0,0,0,0.001177993,0,0,0,0,0,0,0,0.006689,0,0.001589872,0,0,0.002666667,0,0.000162162,0.001817365,0.005330585,0.002326249,0.005276118,0,0,0,0,0,0,0,0,0,0,0,0
2589,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.000550898,0.003713108,0.001744952,2.87E-05,0,0,0,0,0,0,0,0,0,0,0,0
2590,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.000532934,0.003660758,0.001539851,3.73E-06,0,0,0,0,0,0,0,0,0,0,0,0
2591,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.000502994,0.003637469,0.001273114,7.02E-07,0,0,0,0,0,0,0,0,0,0,0,0
2592,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.000508982,0.003616447,0.00102763,4.39E-08,0,0,0,0,0,0,0,0,0,0,0,0
2593,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.00058982,0.003595012,0.000965994,3.95E-07,0,0,0,0,0,0,0,0,0,0,0,0
2594,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.00051497,0.003596661,0.000831031,9.21E-07,0,0,0,0,0,0,0,0,0,0,0,0
2595,16,0,0,0,0,0,0,0,0,0,0.000535445,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.00047006,0.003583677,0.000738576,3.34E-05,0,0,0,0,0,0,0,0,0,0,0,0
2596,16,0,0.002200249,0.005441353,0,0,6.04E-05,0.018180723,0,0.000472869,0.000535445,0,0,0,0.005972477,0.0169488,0.000724977,0,0,0.001529622,0,0,0,0.002666667,0.004733645,5.41E-05,0.000482036,0.003593364,0.000734325,2.15E-05,0,0,0,0,0,0,0,0,0,0,0,0
2597,16,0,0.072607276,0.025997549,0.011004127,0.022508092,0.0097401,0.072727711,0,0.051536616,0.000535445,0.017527313,0.021738667,0.006409692,0.069293578,0.0338984,0.033591106,0,0,0.032504762,0,0.050233676,0.016528939,0.026666667,0.080473298,0.003297297,0.001338323,0.003716406,0.000755579,2.40E-05,0.007091605,0.007089893,0.007094595,0,0.007093422,0,0.01778125,0.02555595,0.015204,0.028540426,0.015837143,0.024445
2598,16,0.000609615,0.295929726,0.149939576,0.083906531,0.122186542,0.099232279,0.236363855,0,0.264302553,0.002677227,0.034245644,0.173913333,0.093686885,0.27359633,0.3728816,0.154905795,0.09345793,0.011705667,0.126195028,0,0.237149584,0.107437835,0.149333333,0.26035514,0.031702703,0.015724551,0.011768549,0.005931987,0.000252117,0.092200164,0.092196878,0.092202703,0,0.092194191,0.030752347,0.19221875,0.23444405,0.208188,0.215753191,0.133482857,0.22778
2599,16,0.031088077,0.548954913,0.360338522,0.233837582,0.318327939,0.254679294,0.436363855,0.02883484,0.52387711,0.05675733,0.12012944,0.391304,0.268943712,0.536440367,0.474576,0.349685776,0.300400528,0.080267583,0.239770588,0.028616802,0.476635536,0.219008039,0.338666667,0.492307744,0.119378378,0.073239521,0.065846249,0.036103082,0.011934053,0.310873485,0.310876509,0.310878378,0,0.310872521,0.141131224,0.41778125,0.476666075,0.461988,0.429225532,0.274885714,0.466665
2600,16,0.108503462,0.74367444,0.573156024,0.400275067,0.520900341,0.444071371,0.563636145,0.098039441,0.728132376,0.191047326,0.278279621,0.608696,0.439810346,0.620073394,0.525424,0.540841029,0.518024024,0.207357833,0.350286835,0.166931581,0.684579343,0.359504287,0.597333333,0.661538718,0.262702703,0.154320359,0.189631698,0.113884166,0.052283445,0.554372072,0.554373122,0.554378378,0,0.554372755,0.322350306,0.62665625,0.673333925,0.678362,0.606165957,0.377828571,0.656665
2601,16,0.219750096,0.869086754,0.750906851,0.543328721,0.713826235,0.611767188,0.545455422,0.163783073,0.867139489,0.34611266,0.429958196,0.760869333,0.591272288,0.634412844,0.6779664,0.709038116,0.700934566,0.371237417,0.420267717,0.395866512,0.820093391,0.51239657,0.765333333,0.791716288,0.426243243,0.294565868,0.326239283,0.322651435,0.108236672,0.74704439,0.747043915,0.747040541,0,0.74704187,0.521691429,0.78,0.812222025,0.832748,0.735161702,0.552037143,0.794445
2602,16,0.226455385,0.932893346,0.840386935,0.654745569,0.829582198,0.725133039,0.518180723,0.237600657,0.940425582,0.474191471,0.577726848,0.869565333,0.728948981,0.667862385,0.6779664,0.779603657,0.830440581,0.528428083,0.448948389,0.635930035,0.866822517,0.520661308,0.824,0.733727637,0.566027027,0.413538922,0.453169621,0.537571732,0.167995656,0.881798833,0.881798996,0.881797297,0,0.881796594,0.668314082,0.858875,0.892222025,0.927486,0.829910638,0.728505714,0.884445
2603,16,0.180737596,0.929592973,0.862152347,0.73452537,0.842443782,0.77960036,0.527272289,0.294117502,0.962647789,0.563289778,0.629095325,0.913044,0.828782154,0.683394495,0.5762712,0.805219864,0.90654207,0.63712375,0.443977031,0.806041361,0.859813019,0.545454448,0.834666667,0.691124166,0.646108108,0.456206587,0.560778236,0.664069075,0.239307709,0.957445721,0.957446508,0.957445946,0,0.957449615,0.750686429,0.89221875,0.917777975,0.964912,0.819634043,0.829185714,0.91222
2604,16,0.235903654,0.871287002,0.814993994,0.767537752,0.839228279,0.774009656,0.472727711,0.344867707,0.93380611,0.59049046,0.633679381,0.913044,0.842128365,0.639183486,0.6779664,0.792170127,0.923898548,0.698996667,0.422179762,0.837837779,0.831775623,0.607437835,0.885333333,0.579881842,0.680810811,0.422820359,0.623081822,0.70649203,0.296031153,0.977540152,0.977543175,0.977540541,0,0.977542571,0.794618367,0.89,0.888888099,0.94503,0.770548936,0.874434286,0.88
2605,16,0.394696731,0.771177239,0.709189852,0.74140301,0.794212095,0.70291484,0.427272289,0.392156943,0.84775408,0.588348678,0.610489422,0.869565333,0.823865135,0.538825688,0.5593224,0.725954602,0.883845144,0.690635417,0.360229412,0.869634325,0.771028097,0.590908896,0.84,0.536094793,0.662378378,0.420323353,0.626392003,0.663071201,0.335357027,0.942082125,0.942079576,0.942081081,0,0.94207546,0.773750714,0.831125,0.807777975,0.867836,0.700914894,0.820137143,0.794445
2606,16,0.406888173,0.616061567,0.555018139,0.67125176,0.72025724,0.580400244,0.354544578,0.508650781,0.701182034,0.509316778,0.575839299,0.760869333,0.682412846,0.42293578,0.5084744,0.604881624,0.793057402,0.64046825,0.276864216,0.842607267,0.565420657,0.504132369,0.693333333,0.50414219,0.549054054,0.38002994,0.585937552,0.55398406,0.362268922,0.849881961,0.849882699,0.849878378,0,0.849881269,0.745744082,0.6944375,0.672222025,0.732164,0.617578723,0.700225714,0.666665
2607,16,0.407497692,0.39603949,0.374848879,0.562586065,0.556270017,0.450510506,0.245455422,0.480968776,0.489361696,0.452131083,0.48860726,0.586956,0.558960404,0.341697248,0.3898304,0.43402603,0.650200264,0.530100333,0.186998109,0.791732895,0.362149584,0.371900857,0.477333333,0.398816422,0.458648649,0.361697605,0.500733924,0.393925611,0.344961959,0.703309726,0.703307989,0.703310811,0,0.703304175,0.378912653,0.50221875,0.483333925,0.536842,0.461187234,0.530542857,0.48889
2608,16,0.390429712,0.160615983,0.200725457,0.401650643,0.385852215,0.289987166,0.118180723,0.327566146,0.227895941,0.414221469,0.375623558,0.347826667,0.364298885,0.186376147,0.1525424,0.228612798,0.460614143,0.401337833,0.104015266,0.639109651,0.172897111,0.231405145,0.266666667,0.185799065,0.325027027,0.211488024,0.356290602,0.310116897,0.288600939,0.503545803,0.503547302,0.503540541,0,0.503541637,0.238330612,0.2944375,0.252222025,0.295906,0.255706383,0.315611429,0.25889
2609,16,0.289850673,0.024202425,0.082224905,0.221458121,0.205787905,0.13717685,0.036363855,0.16493673,0.039716278,0.299957159,0.224349462,0.108696,0.133462115,0.04659633,0.1016952,0.071048807,0.261682255,0.270903,0.032887185,0.419713826,0.026869213,0.086777063,0.082666667,0.06035514,0.187,0.108913174,0.195912201,0.200521785,0.211036593,0.273050041,0.273048042,0.273054054,0,0.273051085,0.121361939,0.07665625,0.04555595,0.066666,0.060502128,0.097285714,0.05222
2610,16,0.181347115,0,0.019346979,0.072902403,0.070739353,0.034706061,0.009091566,0.056516845,0,0.169522383,0.091681269,0.021738667,0.0154535,0,0.0338984,0.005799969,0.090787705,0.1421405,0.001529622,0.211446721,0,0.008264202,0.008,0.004733645,0.060648649,0.055577844,0.078389942,0.076901169,0.125,0.06264871,0.062645449,0.062648649,0,0.06264334,0.100494184,0,0,0,0,0.002262857,0
2611,16,0.075586731,0,0.005441353,0.00687764,0.003215503,0.000867626,0,0.0115341,0,0.055258096,0.027369559,0,0.000175615,0,0,0,0.004005355,0.04347825,0,0.052464244,0,0,0.002666667,0,0.005810811,0.013988024,0.020000618,0.012926674,0.047109473,0.002365418,0.002364868,0.002364865,0,0.002364474,0.011532143,0,0,0,0,0,0
2612,16,0.007619615,0,0,0,0,0,0,0,0,0.021632045,0,0,0,0,0,0,0,0.0033445,0,0.001589872,0,0,0.002666667,0,0.000459459,0.001146707,0.005573372,0.00158661,0.004796586,0,0,0,0,0,0,0,0,0,0,0,0
2613,16,0,0,0,0,0,0,0,0,0,0.016705934,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.00044012,0.003863355,0.001119022,3.62E-05,0,0,0,0,0,0,0,0,0,0,0,0
2614,16,0,0,0,0,0,0,0,0,0,0.012743633,0,0,0,0,0,0,0,0,0,0,0,0,0.002666667,0,0,0.00048503,0.003855111,0.001058448,2.33E-06,0,0,0,0,0,0,0,0,0,0,0,0
