Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SI,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
3665,22,0.126834997,0.081566069,0.342205323,0.06185567,0.044159544,0.222994155,0.203508772,0.07015691,0.082889734,0.110407659,0.186147186,0.386331939,0.440741736,0.290909091,0.371607516,0.719491525,0.193777375,0.389682816,0.369523477,0.069605062,0.343690792,0.115911486,0.780835882,0.08551656,0.059253742,0.059253742,0.044252963,0.145981054,0.133076645,0.043478261,0.035866781,0.064228368,0.210613599,0.058526741,0.186440678,0.232758621,0.916666667,0.126789366,0.159229209,0.26984127,0.356345178
3666,22,0.135642983,0.115823817,0.307984791,0.049551048,0.041310541,0.208773728,0.143859649,0.081170791,0.064258555,0.11509162,0.171768707,0.244072524,0.346949745,0.363636364,0.388308977,0.58220339,0.181392539,0.2886023,0.29516495,0.050621863,0.183023873,0.088514225,0.708460755,0.08650519,0.064994982,0.064994982,0.031522044,0.117022763,0.128745037,0.055900621,0.053800171,0.008028546,0.2039801,0.041372351,0.152542373,0.362068965,0.916666667,0.095092025,0.135902637,0.293650794,0.227411167
3667,22,0.180857311,0.174551387,0.243346008,0.043897572,0.031339031,0.197142563,0.161403509,0.08946892,0.053992395,0.109789994,0.146103896,0.189679219,0.243079817,0.290909091,0.417536534,0.511016949,0.188944268,0.287208086,0.224646535,0.036439014,0.141720349,0.049525817,0.726809379,0.111220959,0.084280511,0.084280511,0.035368161,0.076935428,0.13722777,0.062111801,0.051238258,0.022301517,0.222222222,0.034308779,0.13559322,0.379310345,0.916666667,0.057259714,0.242393509,0.182539683,0.16751269
3668,22,0.199647681,0.199021207,0.273764259,0.033920851,0.027065527,0.236538068,0.171929825,0.083283042,0.063498099,0.111334157,0.157776747,0.179916318,0.243617307,0.2,0.377870564,0.502542373,0.213411871,0.289996514,0.232152208,0.027711106,0.100037893,0.017913593,0.71559633,0.168561542,0.152213524,0.152213524,0.033591,0.048394444,0.117434725,0.086956522,0.061485909,0.003568243,0.215588723,0.036326942,0.118644068,0.465517241,0.888888889,0.030674847,0.373225152,0.182539683,0.14822335
3669,22,0.183793306,0.169657423,0.273764259,0.028267376,0.032763533,0.286753137,0.249122807,0.07966204,0.064638783,0.131871526,0.192949907,0.195258019,0.260816985,0.2,0.35908142,0.616949153,0.233046368,0.3433252,0.260603945,0.024219943,0.10723759,0.004214963,0.659531091,0.309935739,0.276598533,0.276598534,0.042506819,0.051318348,0.107508122,0.074534161,0.073441503,0.008028546,0.257048093,0.040363269,0.101694915,0.362068965,0.888888889,0.030674847,0.447261663,0.150793651,0.156345178
3670,22,0.23722842,0.150081566,0.247148289,0.032258065,0.041310541,0.290414272,0.214035088,0.071514786,0.068060837,0.144430719,0.210884354,0.207810321,0.287691481,0.181818182,0.292275574,0.65,0.268086392,0.364238411,0.274393437,0.027929304,0.114816218,0.018967334,0.604485219,0.437469105,0.384945714,0.384945714,0.083478179,0.044389098,0.095054747,0.086956522,0.072587532,0.010704728,0.281923715,0.038345106,0.118644068,0.482758621,0.861111111,0.04396728,0.461460446,0.063492063,0.157360406
3671,22,0.2501468,0.145187602,0.247148289,0.03159295,0.044159544,0.268890067,0.224561404,0.062160531,0.079467681,0.156166358,0.212121212,0.232914923,0.283391561,0.109090909,0.35908142,0.588135593,0.297538136,0.351690484,0.279804503,0.038402793,0.095869648,0.063224447,0.55861366,0.528917449,0.420607341,0.420607341,0.146094287,0.05803785,0.089880881,0.080745342,0.073441503,0.009812667,0.218905473,0.025227043,0.152542373,0.551724138,0.75,0.056237219,0.448275862,0.079365079,0.181725888
3672,22,0.211978861,0.150081566,0.231939164,0.020618557,0.04985755,0.24305121,0.231578947,0.062160531,0.105703422,0.156989911,0.201607916,0.231520223,0.300188121,0.109090909,0.334029228,0.546610169,0.274731914,0.30742419,0.271600628,0.050621863,0.093596059,0.101159115,0.511722732,0.564013841,0.461214639,0.461214639,0.165159698,0.118238296,0.08055589,0.080745342,0.072587532,0.012488849,0.223880597,0.014127144,0.152542373,0.439655172,0.805555556,0.062372188,0.431034483,0.26984127,0.187817259
3673,22,0.16265414,0.187601958,0.209125475,0.015297639,0.047008547,0.219317045,0.294736842,0.054767652,0.112927757,0.138202594,0.187847866,0.262203626,0.30825047,0.090909091,0.323590814,0.513559322,0.265971908,0.240501917,0.273346134,0.058913376,0.106858659,0.110642782,0.454638124,0.577360356,0.477152529,0.477152528,0.152344976,0.204566488,0.070508964,0.086956522,0.084543126,0.016949153,0.232172471,0.012108981,0.169491525,0.439655172,0.833333334,0.069529652,0.385395538,0.373015873,0.14822335
3674,22,0.154433353,0.158238173,0.171102662,0.014299967,0.048433048,0.202878868,0.319298246,0.044055522,0.109885932,0.123069796,0.170222635,0.271966527,0.267401236,0.109090909,0.400835073,0.403389831,0.249358103,0.265249216,0.234246814,0.061531748,0.169382342,0.106427819,0.411824669,0.567474048,0.406013683,0.406013683,0.146963552,0.212928085,0.066117194,0.099378882,0.093936806,0.017841213,0.215588723,0.015136226,0.084745763,0.370689655,0.861111111,0.069529652,0.26673428,0.365079365,0.12893401
3675,22,0.09982384,0.127243067,0.163498099,0.014965081,0.058404558,0.183064341,0.29122807,0.032589016,0.105323194,0.111591517,0.149427953,0.246861925,0.243482935,0.127272727,0.430062631,0.466949153,0.21401601,0.305681422,0.234770466,0.058040585,0.221674877,0.093782929,0.395514781,0.455758774,0.358946914,0.358946914,0.130485823,0.18512832,0.055348334,0.062111801,0.106746371,0.021409456,0.199004975,0.021190716,0.033898305,0.215517241,0.777777778,0.060327198,0.15821501,0.166666667,0.106598985
3676,22,0.074574281,0.110929853,0.190114068,0.018623213,0.075498575,0.166996393,0.192982456,0.038473144,0.10608365,0.093370393,0.135204082,0.221757322,0.242407955,0.163636364,0.363256785,0.502542373,0.21567739,0.343673754,0.20666783,0.061531748,0.239484653,0.091675448,0.408766565,0.27780524,0.24907832,0.249078319,0.121205169,0.192657977,0.04885092,0.01863354,0.093082835,0.036574487,0.207296849,0.028254289,0.016949153,0.060344828,0.694444444,0.051124744,0.127789047,0.047619048,0.091370558
3677,22,0.057545508,0.091353997,0.224334601,0.021948786,0.068376068,0.141738851,0.122807018,0.044809897,0.121292776,0.083384805,0.131029685,0.20083682,0.235017468,0.054545455,0.144050104,0.323728814,0.182298746,0.364935518,0.124279979,0.068514074,0.201970443,0.101159115,0.290519878,0.171527435,0.152605459,0.152605459,0.090514262,0.18197182,0.047707857,0.01863354,0.081981213,0.033898305,0.199004975,0.035317861,0.016949153,0.077586207,0.722222222,0.035787321,0.119675456,0.055555556,0.073096447
3678,22,0.045801527,0.065252855,0.201520913,0.017292983,0.044159544,0.081437546,0.168421053,0.0496379,0.087072243,0.077002265,0.116264688,0.191073919,0.209889815,0.018181818,0.054279749,0.165254237,0.130040779,0.289996514,0.076278583,0.085969889,0.156119742,0.033719705,0.307849134,0.146811666,0.086475729,0.086475729,0.060589497,0.154882311,0.052159788,0.00621118,0.082835184,0.038358608,0.199004975,0.025227043,0.050847458,0.284482759,0.75,0.028629857,0.115618661,0.079365079,0.081218274
3679,22,0.019964768,0.044045677,0.25095057,0.015297639,0.042735043,0.031776427,0.263157895,0.055672903,0.07148289,0.049052913,0.073593074,0.281729428,0.238645525,0.072727273,0.091858038,0.270338983,0.076574536,0.279539909,0.084482458,0.073969016,0.141720349,0.038988409,0.572884812,0.142857143,0.063218534,0.063218534,0.040715358,0.086371772,0.049211888,0,0.067463706,0.042818912,0.2039801,0.01715439,0.050847458,0.232758621,0.805555556,0.04601227,0.157200811,0.134920635,0.138071066
3680,22,0.004697592,0.055464927,0.285171103,0.016960426,0.051282051,0.019413485,0.347368421,0.042094146,0.053612167,0.02228742,0.050324675,0.311018131,0.181268476,0.145454545,0.173277662,0.526271187,0.054070382,0.287905193,0.131611101,0.061531748,0.120500189,0.054794521,0.710499491,0.14631735,0.06092393,0.06092393,0.023969118,0.053325182,0.051317531,0,0.078565329,0.04014273,0.207296849,0.019172553,0.033898305,0.094827586,0.777777778,0.077709611,0.240365112,0.349206349,0.21928934
3681,22,0.003523194,0.088091354,0.296577947,0.023611573,0.071225071,0.023063459,0.4,0.039378395,0.041825095,0.015750463,0.045609153,0.387726639,0.177371674,0.090909091,0.175365345,0.661864407,0.050445552,0.385500174,0.167393961,0.066332097,0.089806745,0.06743941,0.762487258,0.145823035,0.063563937,0.063563937,0.020870231,0.053463342,0.057814944,0.02484472,0.098206661,0.04014273,0.230514096,0.025227043,0.050847458,0.025862069,0.777777778,0.120654397,0.327586207,0.388888889,0.306598985
3682,22,0.005284792,0.125611746,0.285171103,0.034585966,0.092592593,0.035801056,0.41754386,0.057181654,0.04486692,0.021721227,0.047619048,0.390516039,0.158828272,0.109090909,0.14822547,0.73220339,0.056789005,0.615545486,0.181707104,0.073750818,0.07502842,0.068493151,0.764525994,0.148294612,0.070317487,0.070317487,0.030937716,0.073784075,0.061244134,0.01242236,0.122971819,0.038358608,0.205638474,0.036326942,0.101694915,0.00862069,0.75,0.158486708,0.399594321,0.380952381,0.337055837
3683,22,0.009982384,0.145187602,0.235741445,0.038909212,0.0997151,0.047025828,0.438596491,0.073627037,0.056273764,0.033353922,0.049474335,0.410041841,0.165278151,0.090909091,0.141962422,0.768644068,0.06751246,0.777622865,0.196194798,0.066113899,0.11784767,0.068493151,0.754332314,0.14631735,0.078983841,0.078983841,0.043171602,0.109264089,0.073577187,0.01863354,0.142613151,0.032114184,0.175787728,0.054490414,0.203389831,0.025862069,0.833333334,0.18404908,0.444219067,0.333333333,0.344162436
3684,22,0.012918379,0.184339315,0.228136882,0.045560359,0.103988604,0.042196907,0.438596491,0.111949306,0.066539924,0.041795347,0.048469388,0.40306834,0.176834184,0.090909091,0.152400835,0.740677966,0.06388763,0.781456954,0.208936987,0.060440759,0.140204623,0.064278188,0.743119266,0.125061789,0.108368319,0.108368318,0.056522755,0.152067244,0.088196366,0.037267081,0.170794193,0.04103479,0.177446103,0.074672048,0.186440678,0.043103448,0.888888889,0.205521472,0.443204868,0.26984127,0.34213198
3685,22,0.016441574,0.168026101,0.209125475,0.05553708,0.0997151,0.054293809,0.424561403,0.134278817,0.106844106,0.054457484,0.047696351,0.375174337,0.144181672,0.127272727,0.181628393,0.769491525,0.064340734,0.683513419,0.228835748,0.054331224,0.107995453,0.048472076,0.725790011,0.116164113,0.129510174,0.129510174,0.082481229,0.219965649,0.107688605,0.055900621,0.206660974,0.08117752,0.142620232,0.087790111,0.186440678,0.068965517,0.944444445,0.218813906,0.418864097,0.261904762,0.327918782
3686,22,0.024662361,0.153344209,0.228136882,0.077153309,0.103988604,0.062178908,0.41754386,0.173204587,0.135741445,0.065266625,0.052566481,0.343096234,0.170249933,0.127272727,0.206680585,0.740677966,0.082162815,0.657371907,0.242450689,0.054113026,0.051155741,0.033719705,0.697247707,0.141868512,0.151405242,0.151405242,0.1160896,0.271107854,0.119179401,0.068322981,0.240819812,0.035682426,0.096185738,0.091826438,0.186440678,0.077586207,0.972222222,0.22597137,0.379310345,0.349206349,0.304568528
3687,22,0.033470346,0.141924959,0.228136882,0.087795145,0.092592593,0.067167394,0.371929824,0.218014484,0.158555133,0.081634754,0.060915275,0.330543933,0.242811072,0.127272727,0.237995825,0.697457627,0.098474551,0.635064482,0.24925816,0.059349771,0.059113301,0.024236038,0.661569827,0.172516065,0.062424112,0.062424112,0.155006416,0.274357113,0.126880038,0.080745342,0.26558497,0.060660125,0.092868988,0.088799193,0.203389831,0.086206896,0.944444445,0.224948875,0.347870183,0.325396825,0.297461929
3688,22,0.051673517,0.148450245,0.186311787,0.086797473,0.068376068,0.067076074,0.371929824,0.305220278,0.161596958,0.092032119,0.067717996,0.253835425,0.269819941,0.163636364,0.260960334,0.603389831,0.112822836,0.658417567,0.256589283,0.088588261,0.056460781,0.033719705,0.642201835,0.185368265,0.069308875,0.069308875,0.178104724,0.2166876,0.144868247,0.099378882,0.297181896,0.074041035,0.086235489,0.080726539,0.169491525,0.198275862,0.833333334,0.188139059,0.309330629,0.261904762,0.295431472
3689,22,0.082795068,0.164763458,0.178707224,0.073827735,0.058404558,0.071540966,0.319298246,0.316535908,0.171863118,0.100936792,0.083178726,0.210599721,0.230314432,0.163636364,0.256784969,0.463559322,0.107234557,0.654932032,0.260953046,0.138555531,0.023114816,0.056902002,0.597349643,0.137913989,0.069521699,0.069521699,0.150617098,0.168072634,0.159848394,0.093167702,0.304013664,0.056199822,0.063018242,0.071644803,0.13559322,0.112068965,0.888888889,0.117586912,0.203853955,0.26984127,0.248730964
3690,22,0.098649442,0.140293638,0.148288973,0.056202195,0.042735043,0.080720426,0.266666667,0.272631261,0.176045627,0.117871114,0.102736549,0.158995816,0.165681268,0.109090909,0.233820459,0.320338983,0.100891104,0.591146741,0.24262524,0.183722453,0.016672982,0.02634352,0.440366973,0.11319822,0.040517705,0.040517705,0.139155067,0.10737831,0.191673685,0.074534161,0.285226302,0.080285459,0.063018242,0.064581231,0.152542373,0.094827586,0.972222222,0.04192229,0.185598377,0.325396825,0.154314721
3691,22,0.183206107,0.150081566,0.174904943,0.046225474,0.041310541,0.07384677,0.214035088,0.260863005,0.156273764,0.117974058,0.121134818,0.156206416,0.115157216,0.090909091,0.248434238,0.210169492,0.090016614,0.432903451,0.215395357,0.198996291,0.010989011,0.016859852,0.416921509,0.13247652,0.057456054,0.057456054,0.14571456,0.05166786,0.242389604,0.062111801,0.262169086,0.101694915,0.072968491,0.065590313,0.118644068,0.068965517,0.972222222,0.014314928,0.245436106,0.182539683,0.093401015
3692,22,0.217850851,0.120717781,0.159695818,0.048553375,0.038461538,0.081672698,0.235087719,0.27021726,0.163117871,0.108400247,0.130565863,0.133891213,0.10507928,0.163636364,0.405010438,0.188135593,0.095906963,0.426978041,0.234246814,0.195941523,0.003410383,0.04004215,0.377166157,0.17844785,0.077517262,0.077517262,0.186731397,0.036670682,0.240945735,0.068322981,0.261315115,0.106155219,0.084577114,0.081735621,0.06779661,0.068965517,0.861111111,0.027607362,0.264705882,0.111111111,0.043654822
3693,22,0.177334116,0.15497553,0.129277567,0.060857998,0.027065527,0.085780057,0.294736842,0.281683766,0.153992395,0.136915792,0.14131107,0.129707113,0.121607095,0.2,0.536534447,0.178813559,0.097719378,0.418961311,0.24925816,0.187650011,0,0.075869336,0.307849134,0.208106772,0.070364564,0.070364564,0.230848938,0.062883811,0.238418963,0.086956522,0.230572161,0.123996432,0.077943615,0.102926337,0.033898305,0.25862069,0.833333334,0.071574642,0.271805274,0.087301587,0.029441624
3694,22,0.147974163,0.161500816,0.197718631,0.068506817,0.031339031,0.095661632,0.326315789,0.255582378,0.165019011,0.129246448,0.145098949,0.112970711,0.127922601,0.236363636,0.576200418,0.225423729,0.091073856,0.436388986,0.243323442,0.173467161,0,0.092729189,0.266055046,0.204646565,0.051520186,0.051520186,0.286914221,0.103413495,0.23631332,0.074534161,0.209222886,0.150758252,0.071310116,0.1160444,0.016949153,0.094827586,0.944444445,0.080777096,0.307302231,0.071428571,0.055837563
3695,22,0.109806224,0.150081566,0.129277567,0.078150981,0.041310541,0.100424889,0.312280702,0.294809897,0.160456274,0.113650401,0.15530303,0.107391911,0.120666487,0.309090909,0.501043841,0.386440678,0.079444193,0.303241548,0.212253447,0.149465416,0,0.083245522,0.25382263,0.204646565,0.142228071,0.142228071,0.266629245,0.112224793,0.193117555,0.074534161,0.228010248,0.176628011,0.081260365,0.118062563,0.016949153,0.086206896,0.25,0.071574642,0.355983773,0.047619048,0.102538071
3696,22,0.070463887,0.137030995,0.125475285,0.08713003,0.042735043,0.100474502,0.357894737,0.35938443,0.137642586,0.107473749,0.14131107,0.112970711,0.115829078,0.309090909,0.442588727,0.36440678,0.072043498,0.134541652,0.207715134,0.125681868,0.000378931,0.110642782,0.266055046,0.19871478,0.160821137,0.160821137,0.232760195,0.105017856,0.366803032,0.062111801,0.197267293,0.206958073,0.092868988,0.113017154,0,0.068965517,0.416666667,0.063394683,0.386409736,0.031746032,0.135025381
3697,23,0.032883147,0.153344209,0.148288973,0.084802128,0.061253561,0.090306418,0.368421053,0.384429692,0.11026616,0.097282273,0.12329932,0.10181311,0.095538834,0.363636364,0.419624217,0.249152542,0.072798671,0.261415127,0.188863676,0.099934541,0.006820765,0.191780822,0.271151886,0.201186357,0.139728449,0.139728449,0.190121314,0.092802008,0.460654554,0.055900621,0.199829206,0.234611954,0.097844113,0.1049445,0,0.077586207,0.611111111,0.059304703,0.395537525,0.007936508,0.153299492
3698,23,0.015854375,0.122349103,0.16730038,0.078150981,0.068376068,0.08166226,0.30877193,0.411888956,0.100760456,0.079009677,0.104823748,0.10320781,0.080623488,0.418181818,0.354906054,0.23559322,0.07310074,0.342976647,0.162506546,0.072223434,0.031072376,0.266596417,0.275229358,0.213049926,0.102883791,0.102883791,0.172756481,0.079256417,0.47852244,0.055900621,0.17677199,0.247992864,0.101160862,0.101917255,0,0.060344828,0.694444444,0.053169734,0.387423935,0.015873016,0.155329949
3699,23,0.010569583,0.163132137,0.152091255,0.07449285,0.082621083,0.071669409,0.238596491,0.381864816,0.081368821,0.06953881,0.092145949,0.10041841,0.072964257,0.345454546,0.263048017,0.183050847,0.082917988,0.285116765,0.13457846,0.060440759,0.054187192,0.281348788,0.25382263,0.179930796,0.11841507,0.11841507,0.158604671,0.071425031,0.511310312,0.055900621,0.177625961,0.263157895,0.081260365,0.102926337,0,0.034482759,0.805555556,0.04601227,0.379310345,0.015873016,0.143147208
3700,23,0.009982384,0.169657423,0.125475285,0.066178916,0.074074074,0.073120323,0.150877193,0.437839469,0.076425856,0.066038707,0.085111317,0.092050209,0.071083042,0.236363636,0.250521921,0.137288136,0.086391784,0.284071105,0.106650375,0.04909448,0.062144752,0.261327713,0.205912334,0.156203658,0.108130243,0.108130243,0.17290095,0.061405222,0.540368187,0.043478261,0.183603757,0.257805531,0.094527363,0.09283552,0,0,0.833333334,0.04805726,0.332657201,0.015873016,0.12893401
3701,23,0.013505578,0.104404568,0.125475285,0.047888261,0.058404558,0.066544994,0.09122807,0.472389861,0.052471483,0.063465102,0.076530612,0.054393305,0.067858103,0.090909091,0.177453027,0.091525424,0.084730403,0.158940397,0.062489091,0.039493781,0.061386889,0.195995785,0.084607543,0.107760751,0.100798319,0.100798319,0.182360174,0.048690669,0.572313801,0.037267081,0.182749787,0.257805531,0.099502488,0.063572149,0.016949153,0,0.583333333,0.032719836,0.198782961,0.015873016,0.070050761
3702,23,0.017028773,0.079934747,0.114068441,0.027602261,0.037037037,0.047401555,0.105263158,0.539378395,0.033460076,0.056928145,0.064857761,0.036262204,0.055898952,0.036363636,0.09394572,0.023728814,0.078386951,0.081212966,0.021818817,0.039275584,0.048503221,0.09483667,0.106014271,0.06623826,0.103021243,0.103021243,0.118370182,0.03335621,0.536517868,0.031055901,0.152006832,0.250669046,0.092868988,0.033299697,0.033898305,0,0.416666667,0.001022495,0.134888438,0,0.062944162
3703,23,0.014679977,0.065252855,0.08365019,0.019620885,0.034188034,0.021365267,0.185964912,0.583283042,0.023954373,0.038346716,0.056972789,0.009762901,0.039102392,0.109090909,0.054279749,0.008474576,0.074157982,0.061345417,0.015185896,0.039930177,0.04547177,0.118018967,0.149847095,0.060306476,0.072602299,0.072602299,0.058349144,0.017672512,0.551979304,0.074534161,0.109308284,0.285459411,0.091210614,0.022199798,0.050847458,0.00862069,0.472222222,0.031697342,0.170385396,0,0.106598985
3704,23,0.008807986,0.03588907,0.095057034,0.018290655,0.038461538,0.013915904,0.29122807,0.658871454,0.023193916,0.03108915,0.051175015,0.012552301,0.038430529,0.145454545,0.087682672,0.040677966,0.074611086,0.095852213,0.030022692,0.047785293,0.045092838,0.109589041,0.211009174,0.067226891,0.039539819,0.039539819,0.050618277,0.020295609,0.578450247,0.086956522,0.084543126,0.286351472,0.089552239,0.015136226,0.050847458,0.00862069,0.416666667,0.083844581,0.202839757,0.015873016,0.099492386
3705,23,0.007633588,0.027732463,0.106463878,0.020618557,0.044159544,0.018733683,0.350877193,0.640162945,0.032319392,0.038604077,0.048237477,0.041841004,0.047299113,0.109090909,0.129436326,0.083898305,0.081709712,0.117811084,0.052016059,0.055422213,0.052292535,0.118018967,0.273190622,0.065743945,0.030926917,0.030926917,0.057205233,0.029177859,0.593370232,0.068322981,0.070025619,0.264049955,0.066334992,0.014127144,0.033898305,0,0.5,0.118609407,0.21703854,0.047619048,0.085279188
3706,23,0.013505578,0.042414356,0.095057034,0.028267376,0.05982906,0.029529751,0.424561403,0.636240193,0.054752852,0.059964999,0.050092764,0.083682008,0.067858103,0.127272727,0.121085595,0.129661017,0.099078689,0.107703032,0.060743585,0.065022911,0.076923077,0.146469968,0.302752294,0.057834899,0.016445161,0.016445161,0.073835455,0.04875849,0.558416556,0.062111801,0.064047822,0.252453167,0.051409619,0.020181635,0.016949153,0.034482759,0.444444445,0.150306748,0.215010142,0.134920635,0.07715736
3707,23,0.025836759,0.092985318,0.076045627,0.035916196,0.075498575,0.044795609,0.438596491,0.656457453,0.078326996,0.102326539,0.061997526,0.121338912,0.095673206,0.145454545,0.137787056,0.195762712,0.131853194,0.086441269,0.072438471,0.067859481,0.122773778,0.183350896,0.313965342,0.07266436,0.008890895,0.008890895,0.089312914,0.065250693,0.509084346,0.080745342,0.068317677,0.232827832,0.04145937,0.02926337,0.033898305,0.017241379,0.416666667,0.185071575,0.223123732,0.158730159,0.081218274
3708,23,0.029947152,0.13050571,0.072243346,0.046890589,0.115384615,0.061868795,0.41754386,0.648008449,0.105703422,0.141187976,0.076376005,0.133891213,0.119322763,0.127272727,0.118997912,0.225423729,0.164929769,0.073196236,0.082213301,0.085751691,0.153088291,0.221285564,0.329255861,0.100346021,0.010931988,0.010931988,0.094006649,0.07722607,0.470099868,0.080745342,0.081127242,0.228367529,0.031509121,0.038345106,0.101694915,0.00862069,0.388888889,0.203476483,0.261663286,0.158730159,0.092385787
3709,23,0.042278332,0.243066884,0.060836502,0.069171932,0.145299145,0.089602033,0.459649123,0.651478576,0.123574144,0.202697138,0.094619666,0.20502092,0.158962644,0.145454545,0.08559499,0.31440678,0.195438755,0.072499129,0.094257287,0.147719834,0.168624479,0.25605901,0.338430173,0.106772121,0.014847923,0.014847923,0.097879666,0.089404876,0.443448442,0.080745342,0.08881298,0.234611954,0.034825871,0.049445005,0.474576271,0,0.277777778,0.193251534,0.299188641,0.063492063,0.097461929
3710,23,0.04991192,0.261011419,0.053231939,0.094778849,0.168091168,0.120836875,0.459649123,0.657815329,0.140304183,0.303685402,0.104128015,0.19944212,0.255576458,0.127272727,0.110647182,0.288135593,0.218244978,0.058556988,0.098795601,0.229543967,0.199696855,0.291886196,0.340468909,0.08650519,0.014467696,0.014467696,0.094340018,0.097181754,0.437853447,0.130434783,0.102476516,0.241748439,0.033167496,0.064581231,0.237288136,0.051724138,0.388888889,0.175869121,0.30020284,0.087301587,0.091370558
3711,23,0.055196712,0.228384992,0.053231939,0.130362488,0.205128205,0.170569328,0.431578947,0.651478576,0.128136882,0.394842495,0.133580705,0.146443515,0.39330825,0.109090909,0.118997912,0.229661017,0.241806374,0.186476124,0.108395881,0.287148156,0.208412277,0.321390938,0.331294597,0.063766683,0.010771952,0.010771952,0.098201133,0.113240837,0.448862953,0.093167702,0.112724167,0.252453167,0.033167496,0.082744702,0.220338983,0.094827586,0.333333333,0.147239264,0.255578093,0.015873016,0.078172589
3712,23,0.069876688,0.239804241,0.121673004,0.147988028,0.237891738,0.206020222,0.347368421,0.663850332,0.117110266,0.420784435,0.171768707,0.064156206,0.430260683,0.090909091,0.118997912,0.266101695,0.276091225,0.169048449,0.1146797,0.330351298,0.19022357,0.298208641,0.317023446,0.048442907,0.013718037,0.013718037,0.103814806,0.10849463,0.457466009,0.068322981,0.091374893,0.248884924,0.026533997,0.095862765,0.491525424,0.051724138,0.25,0.111451943,0.223123732,0,0.058883249
3713,23,0.070463887,0.275693312,0.068441065,0.122381111,0.264957265,0.188188807,0.305263158,0.673355462,0.117490494,0.443329216,0.201762523,0.029288703,0.395189465,0.109090909,0.123173278,0.222881356,0.273523637,0.203903799,0.109966835,0.356753218,0.150814703,0.212855637,0.259938838,0.043499753,0.020208004,0.020208004,0.112614326,0.108825736,0.437672963,0.055900621,0.084543126,0.290811775,0.024875622,0.097880928,0.593220339,0.034482759,0.194444445,0.073619632,0.155172414,0,0.03857868
3714,23,0.088079859,0.300163132,0.045627376,0.079148653,0.270655271,0.170649264,0.207017544,0.653590827,0.12661597,0.424953675,0.218537415,0.027894003,0.330556302,0.090909091,0.167014614,0.116949153,0.282132608,0.2886023,0.095653692,0.393192232,0.110647973,0.153846154,0.186544343,0.05239743,0.029615931,0.029615931,0.117183941,0.126182438,0.41944411,0.099378882,0.077711358,0.246208742,0.021558872,0.088799193,0.372881356,0.043103448,0.25,0.039877301,0.135902637,0,0.031472081
3715,23,0.126834997,0.288743883,0.049429658,0.064183572,0.272079772,0.161333185,0.164912281,0.634580567,0.163878327,0.384959852,0.272649969,0.039051604,0.291857028,0.054545455,0.202505219,0.073728814,0.340885063,0.295224817,0.103159365,0.414575606,0.165214096,0.169652266,0.153924567,0.065743945,0.031206925,0.031206925,0.143300013,0.14415318,0.367284322,0.074534161,0.071733561,0.261373774,0.024875622,0.074672048,0.237288136,0.043103448,0.222222222,0.013292434,0.221095335,0.007936508,0.068020305
3716,23,0.163241339,0.313213703,0.08365019,0.07449285,0.300569801,0.149983419,0.164912281,0.560953531,0.174144487,0.312898909,0.295995671,0.061366806,0.304756786,0.054545455,0.256784969,0.070338983,0.361274732,0.132798885,0.124978181,0.407156884,0.265251989,0.197049526,0.141692151,0.082550667,0.028478226,0.028478226,0.170980564,0.140481958,0.33154855,0.086956522,0.077711358,0.204281891,0.033167496,0.065590313,0.13559322,0.025862069,0.055555556,0.007157464,0.337728195,0.007936508,0.146192893
3717,23,0.20023488,0.342577488,0.102661597,0.101429997,0.316239316,0.138631139,0.171929825,0.483856367,0.163878327,0.269507927,0.284168213,0.09623431,0.319269014,0.072727273,0.315240084,0.113559322,0.349343,0.062739631,0.15412812,0.389264674,0.286093217,0.1886196,0.154943935,0.11962432,0.036329306,0.036329306,0.251020506,0.159693303,0.292082782,0.099378882,0.067463706,0.198037467,0.04145937,0.063572149,0.389830509,0.00862069,0.166666667,0.016359918,0.394523327,0,0.226395939
3718,23,0.204345273,0.28548124,0.087452471,0.131027602,0.273504274,0.131929123,0.143859649,0.402383826,0.154752852,0.240323245,0.271258503,0.111576011,0.349099704,0.109090909,0.35908142,0.316949153,0.352665761,0.056117114,0.156048176,0.36504473,0.283440697,0.183350896,0.172273191,0.173504696,0.050768489,0.050768489,0.338818362,0.191322399,0.248887017,0.142857143,0.04440649,0.214094558,0.058043118,0.063572149,0.576271186,0.00862069,0.166666667,0.026584867,0.34178499,0,0.265989848
3719,23,0.158543746,0.212071778,0.102661597,0.130695045,0.297720798,0.124547317,0.147368421,0.358479179,0.158174905,0.227249331,0.244743352,0.128312413,0.387798979,0.090909091,0.334029228,0.436440678,0.40039269,0.063436738,0.156397277,0.318132228,0.244410762,0.20231823,0.199796126,0.269401878,0.049790596,0.049790596,0.376113765,0.204267597,0.218445434,0.173913043,0.038428693,0.196253345,0.061359867,0.055499495,0.627118644,0.017241379,0.027777778,0.032719836,0.324543611,0.055555556,0.289340101
