Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
1545,10,197.3483694,641.689769,2334.819831,697.9831008,178.3582912,21840.34266,32.96103896,36.09490855,4187.642553,5903.648655,2496.515534,213.0434783,8826.402042,25.80372077,442.1307506,2758.932818,1852.703414,1073.936933,7000.749522,318.102203,414.5026702,356.1570248,475.6441905,57.44175824,0.031825408,0.345880366,87.61621832,38.9730132,551.7960958,44.39492711,236.8113215,24.7077001,0.669326241,15.0757929,239.1150859,7.354920635,115.2050794,160.2005013,70.67514677,94.36813187,43.23809524
1546,10,417.2508382,703.8943894,2960.218,997.6820593,294.6789159,31282.17459,49.44155844,64.56978085,4866.195745,8557.227488,3679.428263,266.3043478,11580.77594,58.64481994,562.7118644,3268.321757,2523.509823,2041.80602,9168.688337,1004.533273,574.777036,427.3884298,644.1977143,80.31208791,0.019531839,0.573369705,217.8630787,117.4078758,845.3057617,58.99723206,314.7029041,32.83451537,0.889479905,20.03449741,490.1859261,8.33015873,141.4765079,195.9899749,79.77495108,109.3406593,50.92063492
1547,10,544.1176471,903.6039604,3268.284505,1009.512281,407.1221865,34204.24293,65.92207792,88.63305322,4901.739007,10791.65049,4875.745103,289.1304348,11641.1274,88.8469022,602.905569,3349.618173,3513.747854,2969.899666,10555.73231,1847.225074,646.6241656,405.4710744,731.9379048,56.37802198,0.043659405,1.366701193,352.6480087,189.2094722,2815.265031,66.54338965,354.9556011,37.03427896,1.003250591,22.59704941,438.3776575,8.645079365,156.6555556,215.304929,83.01043705,115.2472527,53.26984127
1548,10,586.4065834,992,3184.898083,985.8518373,395.490124,33168.9299,65.92207792,145.5827978,4778.953191,12265.14445,5314.729714,281.5217391,10175.9279,87.6740058,562.7118644,3139.688186,3481.804692,3579.789775,9217.835564,2098.358392,616.2273031,394.5123967,734.2468571,65.95164835,0.057906158,3.201101609,454.0797615,278.9376463,4478.555636,69.48345105,370.6384701,38.67055049,1.047576832,23.59544629,259.0413431,8.279365079,151.2066667,214.7368421,80.58382257,113.1868132,51.42857143
1549,10,617.41847,844.6732673,2904.627051,938.5309491,434.2636656,27806.33557,76.90909091,207.7462514,4294.27234,12358.64844,5445.419789,251.0869565,9324.301644,69.20088752,462.2276029,2886.53732,2459.623498,3791.925466,8518.852772,2154.165796,580.3037383,432.8677686,660.360381,79.78021978,0.058710411,4.929273522,525.140067,319.1168193,5163.307772,64.58334872,344.5003552,35.94343127,0.973699764,21.93145149,326.7906174,7.121269841,133.3031746,198.5463659,72.29288976,103.1593407,45.96825397
1550,10,718.9119171,641.689769,2330.187252,828.1155433,387.7354157,20575.1948,65.92207792,149.9943978,3499.395745,13196.9601,5254.411217,197.826087,7797.074245,37.82590886,442.1307506,2414.194849,2012.419226,3553.272814,7251.946463,2388.556893,464.2429907,339.7190083,519.5142857,73.92967033,0.050989589,4.373020181,512.1698858,305.3373388,4775.97323,55.17515224,294.3151744,30.70736238,0.831855792,18.73658147,286.9381031,5.861587302,102.3612698,164.4611529,58.03652968,85.43956044,36.25396825
1551,10,670.984456,353.5841584,1487.057868,666.435842,321.820395,12836.21268,43.94805195,94.24781677,2268.306383,12842.28978,4758.459138,129.3478261,5401.456292,12.60863629,422.0338983,1658.858524,1405.499142,2916.865743,4827.349904,2355.072451,276.3351135,219.1735537,346.3428571,45.20879121,0.023116506,2.870936866,378.7882878,238.4291998,4137.90874,37.04477362,197.6041491,20.61702128,0.558510638,12.5798007,251.0708402,4.195555556,65.77587302,113.0492899,37.61252446,53.98351648,23.55555556
1552,10,391.8774764,94.94389439,539.6954569,421.9445864,186.1129995,5681.11246,10.98701299,37.29807217,849.8070922,11855.66144,3394.59092,53.26086957,2568.290205,1.172896399,100.4842615,659.632949,479.1474347,2055.064501,2757.705545,2126.262094,129.8775033,104.107438,152.3908571,4.254945055,0.008272308,1.561563532,242.4706841,139.348722,3077.926267,17.05235611,90.96064006,9.490374873,0.257092199,5.79070191,203.247823,1.625396825,22.37936508,44.31077694,12.73972603,14.14835165,8.126984127
1553,10,155.0594331,0,69.48868544,102.5285911,34.89618741,906.7152065,0,22.86010875,38.77446809,8715.216994,1745.88536,7.608695652,306.7866237,0,20.0968523,44.24994822,31.94316231,1126.970855,562.4627151,1584.930275,38.68691589,16.43801653,13.85371429,0,0.000804252,0.533215149,106.2675217,51.8658325,2000.997908,1.666034792,8.886959086,0.927220534,0.025118203,0.565758233,183.3215659,0.01015873,0,0.284043442,0,0.137362637,0
1554,10,47.92746114,0,16.2140266,0,0,5.885024005,0,5.213709013,0,4323.753603,680.2585951,0,0,0,0,0,0,477.3053034,5.460803059,636.2044061,38.68691589,0,2.308952381,0,0,0.266345648,20.01618066,4.803416202,709.3063791,0,0,0,0,0,0,0,0,0,0,0,0
1555,10,2.81926242,0,0,0,0,0,0,0,0,899.5728972,0,0,0,0,0,0,0,106.0678452,0,33.48444243,19.34345794,0,2.308952381,0,0,0.249024298,2.924608854,1.121640284,46.27264433,0,0,0,0,0,0,0,0,0,0,0,0
1556,10,0,0,0,0,0,0,0,0,0,203.1293639,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.210452692,1.735458198,1.057746953,0.461550606,0,0,0,0,0,0,0,0,0,0,0,0
1557,10,0,0,0,0,0,0,0,0,0,83.83116605,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.221738332,1.692402485,0.796065708,0.050111406,0,0,0,0,0,0,0,0,0,0,0,0
1558,10,0,0,0,0,0,0,0,0,0,25.79420494,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.225200324,1.70661723,0.790234935,0.076152738,0,0,0,0,0,0,0,0,0,0,0,0
1559,10,0,0,0,0,0,0,0,0,0,29.01848056,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,1.15E-04,0.209985779,1.543010509,0.756422849,0.085179016,0,0,0,0,0,0,0,0,0,0,0,0
1560,10,0,0,0,0,0,0,0,0,0,32.24275617,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.216101206,1.412845845,0.668140472,0,0,0,0,0,0,0,0,0,0,0,0,0
1561,10,0,0,0,0,0,0,0,0,0,29.01848056,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.20082972,1.451475036,0.837275521,0,0,0,0,0,0,0,0,0,0,0,0,0
1562,10,0,0,0,0,0,0,0,0,0,32.24275617,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.308952381,0,0,0.212081195,1.599445538,0.722163061,0,0,0,0,0,0,0,0,0,0,0,0,0
1563,10,0,0,0,0,0,0,0,0,0,29.01848056,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.190739835,1.614695216,0.765856549,0.004642827,0,0,0,0,0,0,0,0,0,0,0,0
1564,10,0,0,0,0,0,0,0,0,0,29.01848056,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.195249535,1.538035348,0.691612797,0.039286789,0,0,0,0,0,0,0,0,0,0,0,0
1565,10,0,0,6.948868544,0,0,0,0,0,0,29.01848056,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.191901424,1.493732728,0.692103136,0.009389404,0,0,0,0,0,0,0,0,0,0,0,0
1566,10,0,297.9273927,27.79547418,0,0,18.96285513,10.98701299,0,491.1432624,25.79420494,0,0,13.4114371,6.157706093,20.0968523,21.61043983,0,0,21.84321224,0,124.3508011,5.479338843,2.308952381,3.191208791,0,0.193905735,1.571290369,0.864979686,0.017118803,0,0,0,0,0,0,0.01015873,9.73015873,4.544695071,0.707762557,0.824175824,1.904761905
1567,10,0,1116.409241,83.38642253,19.71703675,23.26412494,1574.992377,54.93506494,0,2019.503546,112.8496466,817.6507252,7.608695652,963.9470416,43.39716675,60.2905569,130.6917075,159.7158116,0,551.541109,0,527.8000668,54.79338843,16.16266667,32.97582418,0.000574466,0.19430432,2.081375251,0.770397516,0,1.176024559,6.27314759,0.654508612,0.017730496,0.399358752,55.79352004,0.253968254,31.72031746,22.43943191,4.651011089,11.53846154,7.936507937
1568,10,14.0963121,1846.49505,268.6895837,122.2456278,85.30179146,6503.432402,104.3766234,2.807381776,3234.436879,2959.885017,2834.969318,15.2173913,3973.138241,114.3573989,422.0338983,289.1682662,798.5790578,92.80936455,1523.564054,239.9718374,920.1959279,126.0247934,41.56114286,76.05714286,0.022289275,0.538055106,33.25687844,9.93710784,277.0652392,7.742161682,41.29822163,4.308848362,0.116725768,2.629111787,342.7316231,0.944761905,44.56412698,46.29908104,9.200913242,31.18131868,12.44444444
1569,10,217.0832063,2357.227723,493.3696666,248.434663,155.0941663,12311.24038,164.8051948,22.05799967,4171.486525,8557.227488,6239.613321,38.04347826,6123.997466,163.0325994,462.2276029,407.511151,2012.419226,318.2035356,2795.931166,1188.697706,1249.034713,235.6115702,64.65066667,127.1164835,0.086020517,2.517642825,207.9855146,35.35205,2611.395645,16.26833974,86.77854166,9.054035799,0.245271868,5.524462741,689.4484977,1.696507937,53.71047619,85.49707602,12.9419439,54.12087912,13.65079365
1570,10,558.2139592,2576.580858,611.5004319,374.6236982,193.8677079,14766.16809,203.2597403,46.92338112,4769.259574,13261.44561,8622.193917,60.86956522,7849.043563,166.8445127,482.3244552,588.6272181,5494.223918,689.4409938,4030.072658,2053.712469,1417.599132,306.8429752,106.2118095,211.1516484,0.288772497,7.662618969,532.8659677,75.27664105,4727.556413,24.89251984,132.781624,13.85376562,0.375295508,8.453093592,709.3747548,2.813968254,59.7431746,140.0334169,19.21069798,75.54945055,17.9047619
1571,10,930.3565986,2543.841584,731.9474866,516.5863627,217.1318328,14788.09763,219.7402597,105.0762893,4846.808511,16469.59985,11031.58273,91.30434783,9248.862311,148.0781703,462.2276029,760.4816682,10669.01621,1153.487817,4625.300191,2366.233931,1497.736315,350.677686,122.3744762,257.4241758,0.576614359,15.79958783,914.4639742,130.1691989,9021.090638,37.04477362,197.6041491,20.61702128,0.558510638,12.5798007,585.8319605,2.316190476,85.43079365,140.3174603,24.26614481,75.41208791,33.84126984
1572,10,1302.499238,2196.805281,715.73346,627.0017685,228.7638953,13865.73736,203.2597403,194.1103971,4475.219858,18636.31307,12180.98519,106.5217391,11931.14973,114.3573989,442.1307506,774.888628,14566.08201,1577.759197,4816.428298,2773.627981,1326.408545,394.5123967,126.992381,274.9758242,1.074067324,28.52681689,1156.677633,159.7826386,11644.24465,39.20081864,209.1049197,21.81695373,0.591016548,13.31195841,2427.018122,1.726984127,128.0488889,109.0726817,28.41161122,48.48901099,39.93650794
1573,10,1886.086559,1692.620462,690.2542753,623.0583612,248.1506661,12010.07115,181.2857143,217.7726149,3780.510638,19181.21565,12030.18895,98.91304348,11887.56256,87.9672299,401.937046,652.429469,12489.77646,1750.119446,4597.996176,2851.758347,1055.600134,383.553719,106.2118095,230.2989011,1.891210537,44.98037963,1174.569932,164.8354669,12584.91425,40.67084934,216.9463542,22.6350895,0.613179669,13.81115685,1896.979681,1.28,124.3514286,90.04177109,29.52380952,42.44505495,33.14285714
1574,10,2351.264858,1018.191419,636.9796165,552.0770289,213.2544786,9652.619073,126.3506494,194.1103971,2649.588652,19958.26607,11845.88243,91.30434783,10869.96977,56.88547534,120.5811138,412.6564938,8656.596986,1723.602484,4095.602294,3080.568703,638.3341121,284.9256198,76.19542857,161.156044,2.494055008,53.79868908,994.551827,124.7136849,11822.34938,32.04666924,170.9432718,17.83535968,0.483156028,10.882526,2837.499019,0.954920635,95.35555556,68.73851295,24.26614481,34.61538462,24.63492063
1575,10,2086.254191,471.4455446,458.6253239,429.8314011,131.8300413,6427.56401,65.92207792,190.5009062,1592.984397,19055.4689,9704.57582,60.86956522,7160.030982,34.01399556,60.2905569,270.6450321,5749.769216,1591.017678,2905.147228,2924.307972,320.5487316,180.8181818,39.25219048,73.92967033,1.970222571,53.44423345,634.7283026,74.65939992,9636.675892,21.46244821,114.4849435,11.94478217,0.32358156,7.288297231,2175.947282,0.518095238,49.62380952,42.03842941,13.75081539,25.41208791,12.06349206
1576,10,1683.099665,121.1353135,229.3126619,268.1516997,65.91502067,3436.075451,16.48051948,89.83621684,539.6113475,17220.85607,6929.924999,30.43478261,3212.039186,2.932240997,40.1937046,139.9533246,3769.293153,1272.814142,1654.623327,2617.36725,99.48064085,71.23140496,11.5447619,9.573626374,0.894466318,34.92075232,281.7177057,31.76454713,7368.002149,9.212192381,49.13965612,5.126984127,0.138888889,3.128310227,593.8024633,0.121904762,10.31396825,13.91812865,3.842139596,10.71428571,2.857142857
1577,10,1150.259067,0,57.90723786,74.92473963,15.50941663,883.7721778,0,44.91810842,29.08085106,13706.39565,3247.145708,0,682.3068625,0,0,12.34882276,1118.010681,808.7673196,371.334608,1886.290257,0,5.479338843,2.308952381,0,0.1514292,11.49257327,67.06080009,10.27239326,4314.28429,0.882018419,4.704860693,0.490881459,0.013297872,0.299519064,482.2154232,0,0,0,0,0.274725275,0
1578,10,420.0701006,0,16.2140266,0,0,17.65507201,0,10.82847257,0,6545.279503,784.1404495,0,3.352859275,0,0,0,0,371.2374582,5.460803059,770.1421758,0,0,2.308952381,0,1.15E-04,0.94627411,9.560787234,1.896855916,1737.299169,0,0,0,0,0,39.85251432,0,0,0,0,0,0
1579,10,25.37336178,0,0,0,0,0,0,0,0,2076.433498,0,0,0,0,0,0,0,79.5508839,0,33.48444243,0,0,2.308952381,0,0,0.189145496,2.245568018,0.968249388,126.5062291,0,0,0,0,0,0,0,0,0,0,0,0
1580,10,0,0,0,0,0,0,0,0,0,1454.148303,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.222899921,1.982994257,0.783455463,3.674490628,0,0,0,0,0,0,0,0,0,0,0,0
1581,10,0,0,0,0,0,0,0,0,0,1018.871095,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.223810972,1.886832757,0.798176298,0.642214503,0,0,0,0,0,0,0,0,0,0,0,0
1582,10,0,0,0,0,0,0,0,0,0,783.498975,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.219813737,1.839861755,0.899697834,1.284256089,0,0,0,0,0,0,0,0,0,0,0,0
1583,10,0,0,0,0,0,0,0,0,0,496.5384451,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,1.15E-04,0.214654913,1.632513523,0.745720662,1.533775617,0,0,0,0,0,0,0,0,0,0,0,0
1584,10,0,0,0,0,0,0,0,0,0,312.7547349,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.21742223,1.576614664,0.771889853,0.033857189,0,0,0,0,0,0,0,0,0,0,0,0
1585,10,0,0,0,0,0,0,0,0,0,154.7652296,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.168658245,1.532062662,0.801651311,0.039425123,0,0,0,0,0,0,0,0,0,0,0,0
1586,10,0,0,0,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,2.763351135,0,2.308952381,0,0,0.175012823,1.563821394,0.702485536,0.0962803,0,0,0,0,0,0,0,0,0,0,0,0
1587,10,0,0,0,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.172131626,1.515079783,0.725296968,0.006190436,0,0,0,0,0,0,0,0,0,0,0,0
1588,10,0,0,0,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,2.763351135,0,2.308952381,0,0,0.172450493,1.5431352,0.735114412,0.021268816,0,0,0,0,0,0,0,0,0,0,0,0
1589,10,0,3.273927393,6.948868544,0,0,0,0,0,0,51.58840988,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.177939573,1.518309273,0.689278356,0.011474786,0,0,0,0,0,0,0,0,0,0,0,0
1590,10,0,294.6534653,34.74434272,0,0,22.23231291,5.493506494,0,361.8950355,41.91558302,0,0,35.20502239,2.052568698,0,25.72671408,0,0,60.06883365,0,102.243992,10.95867769,6.926857143,2.127472527,0,0.166642546,1.578447617,0.695578148,0.127353522,0,0,0,0,0,0,0.071111111,7.58952381,6.248955723,8.088714938,0,3.428571429
1591,10,0,955.9867987,226.9963724,47.32088819,23.26412494,1629.759823,27.46753247,0,1531.591489,164.4380565,851.1610008,22.82608696,1346.172999,10.26284349,20.0968523,270.6450321,958.2948693,79.5508839,1365.200765,0,431.082777,109.5867769,66.95961905,16.48791209,0.019991412,0.205920215,1.588360531,0.667341006,0.10643054,6.07612689,32.41126255,3.381627828,0.091607565,2.063353554,75.7197772,0.690793651,34.4447619,23.0075188,30.53489889,3.021978022,14.47619048
1592,10,146.6016458,1630.415842,567.4909311,283.9253291,104.6885622,7016.085924,49.44155844,4.411599934,2652.819858,2943.763639,3790.012173,60.86956522,4435.832821,21.40535928,40.1937046,713.1445143,5621.996567,384.4959388,3505.835564,262.294799,911.9058745,257.5289256,175.480381,42.01758242,0.524705625,2.275132539,6.682289016,3.129664626,83.81089268,25.48053212,135.9181978,14.18101993,0.384160757,8.652772968,785.094532,2.275555556,64.99746032,40.33416876,50.55446836,8.241758242,28.44444444
1593,10,1395.534898,2062.574257,722.6823286,638.8319906,205.4997703,14927.35447,76.90909091,33.28752678,3696.499291,9069.887311,8940.541536,106.5217391,6673.866387,31.66820276,80.3874092,1316.178692,10988.44784,1060.678452,5231.449331,1350.539178,1249.034713,394.5123967,267.8384762,65.41978022,1.402972005,15.85464945,44.70488497,23.19965357,911.9653446,44.88493735,239.425133,24.98041202,0.676713948,15.24219238,2490.782145,3.596190476,53.12666667,55.95655806,64.50750163,13.5989011,29.58730159
1594,10,3481.789089,2216.448845,766.6918293,906.9836903,325.6977492,21618.73107,87.8961039,53.34025375,4261.960284,14377.04498,13400.75922,144.5652174,8241.328099,43.98361495,120.5811138,1866.730374,15077.17261,1922.479694,6061.491396,2355.072451,1367.858812,465.7438017,320.944381,84.03516484,2.832806034,35.22865327,156.4693855,64.61160333,2511.622418,58.70322592,313.1346172,32.67088821,0.885047281,19.93465772,3431.301483,3.677460317,51.76444444,62.77360067,72.3939987,17.17032967,18.03174603
1595,10,5201.539165,2101.861386,750.4778027,1151.474946,488.5466238,26202.06985,98.88311688,49.32970835,4358.896454,18681.45293,15297.44082,167.3913043,9037.632176,71.83990442,401.937046,2092.096389,17440.96662,2678.213091,5722.921606,2929.888712,1517.079773,504.0991736,314.0175238,89.88571429,4.261732407,56.39954499,319.2412644,95.82361279,4098.137783,65.85737532,351.296265,36.65248227,0.992907801,22.36409013,3423.33098,2.956190476,56.43492063,57.37677527,68.75407697,20.32967033,15.17460317
1596,10,5982.474855,1839.947195,752.7940922,1281.607388,577.7257694,29281.50726,98.88311688,50.13181743,4184.411348,20980.36144,15552.11892,182.6086957,10035.10781,83.27564431,120.5811138,2015.945315,17856.22773,2996.416627,6148.864245,3141.956848,1326.408545,471.2231405,260.911619,94.67252747,5.415248359,73.5721772,475.8171358,165.4316448,5611.163336,66.93539783,357.0466503,37.2524485,1.009160757,22.73016899,2072.330744,2.407619048,39.89365079,58.2289056,38.72472277,27.60989011,14.79365079
1597,10,6024.763792,1388.145215,676.3565383,1194.852427,523.4428112,29025.43026,87.8961039,46.92338112,3441.234043,21631.66512,15578.92714,167.3913043,10112.22357,77.99761051,100.4842615,1659.887592,16291.01278,3036.192069,6542.042065,3214.506473,1182.714286,383.553719,205.4967619,87.75824176,5.940654832,76.67882564,605.7962352,188.0059346,6072.852276,44.68893325,238.3796084,24.87132725,0.673758865,15.17563259,3514.991763,2.214603175,28.80126984,48.85547201,13.34637965,49.03846154,12.76190476
1598,10,4671.51783,965.8085809,630.030748,1017.399096,476.9145613,24976.35565,54.93506494,32.08436316,2536.496454,21744.51476,13507.9921,129.3478261,9656.234713,38.99880526,80.3874092,1196.806739,14534.13885,2824.056378,5537.254302,3175.44129,931.2493324,306.8429752,170.8624762,59.03736264,5.714108476,74.86330674,680.9706743,179.7550287,5056.099104,24.89251984,132.781624,13.85376562,0.375295508,8.453093592,4598.980152,1.635555556,18.09809524,30.67669173,5.459882583,51.23626374,8.380952381
1599,10,3352.103017,477.9933993,449.3601658,796.5682845,364.4712908,18530.25538,27.46753247,24.06327237,1473.429787,21428.53575,11306.36699,91.30434783,7267.322479,16.71377368,100.4842615,776.9467652,10669.01621,2452.81892,4172.053537,3019.180559,500.1665554,224.6528926,90.04914286,22.87032967,4.246957145,67.00460691,593.8075322,160.0428915,3878.532931,10.48621899,55.93556601,5.836035123,0.158096927,3.560948875,3228.05366,0.934603175,7.58952381,15.33834586,2.325505545,37.08791209,4.317460317
1600,10,1888.905821,98.21782178,226.9963724,461.3786599,193.8677079,10574.99799,5.493506494,11.63058164,442.6751773,19107.05731,7556.567153,45.65217391,3797.113129,1.466120498,40.1937046,310.7787061,3609.577341,1882.704252,2124.25239,2656.432432,85.66388518,104.107438,34.63428571,1.595604396,1.935341004,42.5201216,311.2276524,98.08987534,2730.362683,2.940061398,15.68286898,1.63627153,0.044326241,0.998396881,2267.608065,0.304761905,1.556825397,3.976608187,0.404435747,13.18681319,1.142857143
1601,10,761.2008534,0,50.95836932,102.5285911,42.65089573,2728.794626,0,3.609490855,16.15602837,14676.90261,3237.092625,7.608695652,814.7448039,0,20.0968523,28.81391977,351.3747854,1166.746297,584.3059273,1953.259141,0,10.95867769,4.617904762,0,0.208071533,14.5963405,85.16745427,37.67607664,1820.645262,0,0,0,0,0,952.4750922,0,0,0,0,0.137362637,0
1602,10,200.1676318,0,16.2140266,0,0,26.8095538,0,0,0,7061.163602,717.1198983,0,5.029288913,0,0,0,0,530.339226,5.460803059,825.9495798,0,0,2.308952381,0,0.00034468,1.239359094,12.78112512,4.563171308,1004.47605,0,0,0,0,0,51.80826861,0,0,0,0,0,0
1603,10,5.63852484,0,0,0,0,0,0,0,0,2524.607808,0,0,0,0,0,0,0,106.0678452,0,39.06518283,0,0,2.308952381,0,0,0.155903537,2.395670732,0.794775903,96.27684145,0,0,0,0,0,0,0,0,0,0,0,0
1604,10,0,0,0,0,0,0,0,0,0,1889.425512,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.160481566,1.789810892,0.82548606,2.470986874,0,0,0,0,0,0,0,0,0,0,0,0
1605,10,0,0,0,0,0,0,0,0,0,1557.325123,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.161096525,1.778626133,0.729614085,1.524092254,0,0,0,0,0,0,0,0,0,0,0,0
1606,10,0,0,0,0,0,0,0,0,0,1312.280176,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,1.15E-04,0.177074075,1.664995461,0.704457552,0.437826366,0,0,0,0,0,0,0,0,0,0,0,0
1607,10,0,0,0,0,0,0,0,0,0,1018.871095,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.162599759,1.554058109,0.636556231,0.339609393,0,0,0,0,0,0,0,0,0,0,0,0
1608,10,0,0,0,0,0,0,0,0,0,831.8631093,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.16789524,1.662264733,0.637611526,0.008784194,0,0,0,0,0,0,0,0,0,0,0,0
1609,10,0,0,0,0,0,0,0,0,0,615.8366429,0,0,0,0,0,0,0,0,0,0,0,0.00E+00,2.308952381,0,1.15E-04,0.167940793,1.575654545,0.607946004,0.007729399,0,0,0,0,0,0,0,0,0,0,0,0
1610,10,0,0,0,0,0,0,0,0,0,441.7257596,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.17454591,1.46152511,0.628124528,0.245542433,0,0,0,0,0,0,0,0,0,0,0,0
1611,10,0,0,0,0,0,0,0,0,0,428.8286571,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.154810276,1.50206207,0.681027865,0.045684726,0,0,0,0,0,0,0,0,0,0,0,0
1612,10,0,0,0,0,0,0,0,0,0,428.8286571,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.170628392,1.443819025,0.678949253,0.013902543,0,0,0,0,0,0,0,0,0,0,0,0
1613,10,0,3.273927393,6.948868544,0,0,0,0,0,0,428.8286571,0,0,0,0,0,0,0,0,0,0,0,0,2.308952381,0,0,0.149947543,1.436387457,0.650946621,0.378602223,0,0,0,0,0,0,0,0,0,0,0,0
1614,10,0,193.1617162,37.06063223,0,0,81.08255296,10.98701299,0,177.7163121,219.250742,0,7.608695652,80.46862261,9.676395289,20.0968523,65.86038804,0,0,109.2160612,0,38.68691589,5.479338843,6.926857143,6.382417582,0,0.151781033,1.529169837,0.702314983,0.267001458,0,0,0,0,0,0,0.091428571,1.946031746,5.964912281,1.213307241,2.197802198,0.952380952
1615,10,0,605.6765677,423.8809812,7.886814698,15.50941663,4385.985669,54.93506494,0,895.0439716,241.8206713,888.022304,53.26086957,2355.383641,48.38197645,40.1937046,505.2726645,1629.101278,53.0339226,1392.50478,0,221.0680908,82.19008264,62.34171429,40.95384615,0.006307635,0.172370777,1.937457198,1.188976649,0.038525954,0,0,0,0,0,139.4838001,0.711111111,12.06539683,31.52882206,8.088714938,17.03296703,6.095238095
1616,10,143.7823834,890.5082508,1220.684574,59.15111024,77.54708314,15491.69851,131.8441558,3.208436316,1693.151773,4688.096748,3555.440243,114.1304348,6940.4187,113.1845025,60.2905569,1192.690465,6867.779897,411.0129001,4040.994264,334.8444243,408.975968,235.6115702,177.7893333,94.14065934,0.126807593,0.51631516,8.179799873,12.02986493,253.5139154,0.196004093,1.045524598,0.109084769,0.002955083,0.066559792,868.7848121,1.452698413,24.13079365,59.93316625,14.45857795,36.4010989,10.34920635
1617,10,764.0201158,942.8910891,2105.507169,118.3022205,213.2544786,26646.66949,197.7662338,24.06327237,2045.353191,12639.16042,7288.484948,167.3913043,10368.71731,166.5512886,120.5811138,1900.689636,10700.95937,1166.746297,6733.170172,1423.088803,491.876502,372.5950413,320.944381,154.2417582,0.445176571,1.719403051,42.98601064,38.9908786,2378.649086,0.784016373,4.182098393,0.436339075,0.011820331,0.266239168,1801.333647,2.173968254,38.3368254,84.92898914,16.48075669,57.55494505,14.53968254
1618,10,1412.450472,890.5082508,2568.765072,173.5099234,314.0656867,36307.70096,247.2077922,62.56450816,2087.358865,20035.64869,11021.52965,213.0434783,12445.81363,203.2043011,401.937046,2218.671822,10062.09613,2108.098423,8213.047801,2226.715421,544.3801736,460.2644628,447.9367619,189.3450549,0.652914914,4.599279601,109.8948501,78.28509596,5042.265728,1.176024559,6.27314759,0.654508612,0.017730496,0.399358752,2686.059465,2.56,49.23460317,100.5513784,19.0084801,66.62087912,16.76190476
1619,10,1544.955806,988.7260726,2376.513042,189.2835528,426.5089573,41669.99252,307.6363636,121.5195255,2252.150355,23359.87685,14459.68393,213.0434783,13644.46082,204.3771975,401.937046,2184.71256,10892.61835,2744.505495,9174.14914,2678.755394,563.7236315,482.1818182,496.4247619,253.1692308,0.68899137,6.144216459,191.9526545,103.3096748,7374.918837,2.254047072,12.02353288,1.25447484,0.033983452,0.765437609,4555.142386,2.692063492,81.34412698,118.7301587,20.12067841,68.95604396,18.03174603
1620,10,1347.607437,769.3729373,1994.325272,201.1137748,449.7730822,41875.8598,324.1168831,145.9838524,2352.31773,24146.6001,14717.71305,205.4347826,13361.14421,190.8888889,120.5811138,2003.596492,10700.95937,3075.967511,9217.835564,2835.016125,491.876502,476.7024793,459.4815238,281.8901099,0.32993872,8.453911981,294.523956,155.5181372,8659.693678,3.136065491,16.72839357,1.745356299,0.047281324,1.064956673,4993.520044,2.610793651,93.02031746,124.695071,19.10958904,59.34065934,17.77777778
