Time,Week,BE,BG,CZ,DK1,DK2,DELU,EE,SEM,EL,ES,FR,HR,IT,LV,LT,HU,NL,AT,PL,PT,RO,SL,SK,FI,SE1,SE2,SE3,SE4,GB,NO1,NO2,NO3,NO4,NO5,CH,ME,MK,AL,RS,BA,XK
3079,19,0,0,0,869.3905604,254.5100417,1710.405861,10.7250973,81.21666426,1.695257316,38.80640046,943.4914228,0,88.69828456,18.30762577,85.05117486,0,137.4078675,0,923.655759,37.50756811,0,0,0,15.76589304,0,102.740666,72.01614531,269.2391524,949.5740013,0,17.75983855,0,0,0,0,0,0,0,0,0,0
3080,19,0,0,0,786.4268489,263.9363395,1782.456765,14.47311518,50.76041517,1.392532795,32.75191005,918.2643794,0,66.29667003,33.58800634,87.3576474,0,134.9208473,0,962.7792994,30.13319879,0,0,0,20.97880928,0,129.4265533,90.7216376,339.1713997,538.2062029,0,22.37278362,0,0,0,0,0,0,0,0,0,0
3081,19,0,0,0,770.871153,311.0678287,1683.329406,19.7203402,38.35231368,0.887991927,26.75508145,996.4682139,0,41.77598385,49.15669598,90.09658354,0,116.2681956,0,1012.108981,25.55600404,0,0,0,25.72552977,0,161.1160444,112.9344097,422.2159435,27.42451989,0,27.8506559,0,0,0,0,0,0,0,0,0,0
3082,19,0,0,0,656.7960496,282.7889352,2212.467576,25.31353611,33.84027678,0.928355197,21.62318005,1057.013118,0,27.8506559,61.69814041,92.25890154,0,147.3559484,0,1024.016145,22.12310797,0,0,0,29.2431887,0,171.1232521,119.9489693,448.4405363,377.0871485,0,29.58051031,0,0,0,0,0,0,0,0,0,0
3083,19,0,0,0,525.4368397,259.2231906,2516.274573,30.33011388,39.48032291,2.966700303,16.31829321,1094.853683,0,17.86074672,71.9331123,92.83551968,0,176.5784361,0,1030.820239,21.10595358,0,0,0,30.76892028,0,147.4395272,103.3478449,386.3756667,361.6608561,0,25.48652155,0,0,0,0,0,0,0,0,0,0
3084,19,0,0,0,622.2278365,259.2231906,2740.228976,35.17370621,50.76041517,5.973763875,13.08923166,1175.580222,0,9.989909183,82.31223872,92.97967421,0,189.0135372,0,1105.665273,22.63168517,0,0,0,30.89606458,0,110.4128586,77.39397434,289.3446735,92.55775464,0,19.08606026,0,0,0,0,0,0,0,0,0,0
3085,19,0,0,0,840.0075792,287.5020841,2700.761602,38.74873865,56.40046129,8.072653885,10.09081736,1294.147326,0,4.23814329,91.82643794,94.56537408,0,192.1223125,0,1166.902119,25.30171544,0,0,0,30.00605449,0,92.06631109,64.53394839,241.2662534,262.2469715,0,15.91466052,0,0,0,0,0,0,0,0,0,0
3086,19,0,0,0,738.0313505,230.9442971,2494.246271,40.36326942,50.76041517,8.940464178,6.804093989,1402.623613,0,1.816347124,100.47571,96.43938302,0,115.0246855,0,1204.324636,27.97174571,0,0,0,27.71745711,0,109.4121378,76.69251838,286.7222142,123.4103395,0,18.91307482,0,0,0,0,0,0,0,0,0,0
3087,19,0,0,0,604.9437299,358.1993179,2139.039903,42.26610927,42.86435058,9.223007064,4.439959637,1420.282543,0,1.210898083,104.5120369,96.29522848,0,131.1903169,0,1178.809284,28.6074672,0,0,0,24.32694248,0,142.7694969,100.0743837,374.1375234,649.618315,0,24.67925616,0,0,0,0,0,0,0,0,0,0
3088,19,0,0,0,292.101401,353.486169,2184.473275,44.34193455,29.32823987,9.566094854,2.652443419,1359.737639,0,1.513622603,104.2237278,91.68228341,0,160.4128046,0,1124.376532,27.97174571,0,0,0,16.74066599,0,140.7680554,98.67147182,368.8926049,572.4868528,0,24.33328528,0,0,0,0,0,0,0,0,0,0
3089,19,0,0,0,366.4230593,443.0359985,2199.15881,44.51491999,16.92013839,10.05045409,2.537119792,1263.874874,0,4.54086781,101.1964826,84.47455672,0,69.63656633,0,1080.149921,25.93743693,0,0,0,8.391523713,0,105.4092547,73.88669454,276.2323771,1112.407088,0,18.22113305,0,0,0,0,0,0,0,0,0,0
3090,19,4.535252179,0,0,338.7684887,758.8169761,2232.201263,45.32218538,16.92013839,9.909182644,2.710105233,1208.375378,0,10.2926337,99.46662823,75.96943924,0,46.00987418,0,1012.108981,22.50454087,0,0,0,5.085771948,0,91.3991639,64.06631109,239.5179472,140.5506645,0,15.79933689,0,0,0,0,0,0,0,0,0,0
3091,19,30.23501452,0,0,286.916169,631.5619553,2090.852992,45.03387632,29.32823987,9.485368315,3.171399741,1175.580222,0,16.34712412,98.31339196,72.22142136,0,36.06179328,0,1022.315122,18.56306761,0,0,0,5.679112008,0,118.4186248,83.00562203,310.3243477,1225.533233,0,20.46994378,0,0,0,0,0,0,0,0,0,0
3092,19,78.61103776,0,0,439.0163068,466.6017431,1977.040099,43.01571284,47.37638749,8.597376387,3.978665129,1115.035318,0,24.21796165,91.24981981,75.24866657,0,47.2533843,0,1141.386767,15.76589304,0,0,0,9.239152371,0,156.1124405,109.4271299,409.1036471,725.0357447,0,26.9857287,0,0,0,0,0,0,0,0,0,0
3093,19,143.616319,0,0,518.5231971,311.0678287,1816.875987,39.90197492,68.80856278,7.588294652,4.036326942,1009.081736,0,34.81331988,81.59146605,79.57330258,0,59.06673037,0,1234.943059,14.87588295,0,0,0,13.09586276,0,173.7918409,121.8195185,455.433761,1052.415951,0,30.04180481,0,0,0,0,0,0,0,0,0,0
3094,19,223.7391075,0,0,527.1652503,296.928382,1480.485459,37.88381145,87.98471962,6.276488396,3.171399741,877.90111,0,46.92230071,77.98760271,83.60962952,0,48.49689441,0,1275.767623,13.09586276,0,0,0,15.8506559,0,202.4791697,141.9279227,530.6109269,971.8564237,0,35.00072077,0,0,0,0,0,0,0,0,0,0
3095,19,278.1621336,0,0,435.5594855,221.5179992,1273.970129,33.09788093,104.904858,4.742684157,1.845178031,792.1291625,0,55.70131181,67.03185815,82.74470232,0,54.09268992,0,1245.1492,11.18869828,0,0,0,18.39354188,0,217.8235549,152.6835808,570.8219692,867.3004416,0,37.65316419,0,0,0,0,0,0,0,0,0,0
3096,19,405.1491946,0,0,385.4355765,127.2550208,919.6816058,28.88856855,120.6969872,3.834510595,1.037912642,776.9929364,0,61.75580222,58.2384316,74.38373937,0,108.1853798,0,1183.912354,14.11301715,0,0,0,22.5469223,0,214.8213925,150.5792129,562.9545913,1019.849334,0,37.13420787,0,0,0,0,0,0,0,0,0,0
3097,19,517.0187483,0,0,423.4606109,136.6813187,441.9428076,23.41069627,129.721061,3.632694248,0.807265388,774.4702321,0,68.7184662,50.88655038,64.29292201,0,101.3460742,0,1126.077555,26.06458123,0,0,0,24.70837538,0,206.4820528,144.7337466,541.100764,654.7604124,0,35.69266253,0,0,0,0,0,0,0,0,0,0
3098,19,527.6010034,0,0,406.1765044,70.6972338,327.2120683,17.01023497,126.3370333,3.632694248,0.807265388,751.765893,0,72.65388496,42.3814329,56.9410408,0,96.99378882,0,1052.933545,42.46619576,0,0,0,26.23410696,0,189.136226,132.5751766,495.6448032,1518.632789,0,32.69424823,0,0,0,0,0,0,0,0,0,0
3099,19,442.9429628,0,0,307.6570969,14.13944676,333.1780668,13.49286435,117.3129595,3.531786075,1.095574456,741.6750757,0,71.14026236,32.43477007,52.18394118,0,64.66252588,0,976.3874874,58.1049445,0,0,0,26.40363269,0,173.1246937,121.3518812,453.6854548,1624.902804,0,29.92648119,0,0,0,0,0,0,0,0,0,0
3100,19,287.232638,0,0,312.8423289,0,317.1157633,10.2638028,110.5449041,3.269424823,1.556868964,761.8567104,0,64.17759839,21.47902552,44.83205997,0,38.54881351,0,857.3158426,67.25933401,0,0,0,28.90413724,0,151.1088367,105.9198501,395.9913507,1691.750071,0,26.1208015,0,0,0,0,0,0,0,0,0,0
3101,19,182.9218379,0,0,260.9900092,4.71314892,210.1867143,7.726683004,110.5449041,3.107971746,1.729854404,837.5378406,0,49.64682139,12.54144443,33.58800634,0,27.35722249,0,658.2960934,70.69223007,0,0,0,30.34510595,0,131.7615684,92.35836817,345.2904714,1451.785522,0,22.77641632,0,0,0,0,0,0,0,0,0,0
3102,19,122.4518088,0,0,198.7672255,0,131.2519657,7.32305031,118.4409687,2.926337033,2.075825285,983.8546922,0,36.02421796,7.063572149,27.67767046,0,20.51791687,0,500.1009082,76.79515641,0,0,0,29.1160444,0,120.7536399,84.6423526,316.4434193,1227.247265,0,20.87357647,0,0,0,0,0,0,0,0,0,0
3103,19,140.5928175,0,0,174.5694763,0,29.8299922,9.110566527,113.9289318,3.208879919,2.133487098,1102.421796,0,31.48335015,4.32463601,27.53351593,0,11.81334607,0,474.5855557,80.99091826,0,0,0,27.08173562,0,101.4063716,71.08087069,265.74254,1174.112258,0,17.52919129,0,0,0,0,0,0,0,0,0,0
3104,19,142.1045683,0,0,124.4455673,0,11.47307392,14.1271443,87.98471962,3.309788093,2.364134352,1183.148335,0,36.93239152,2.306472539,29.5516794,0,10.56983596,0,489.8947672,81.49949546,0,0,0,25.00504541,0,74.38691077,52.14155975,194.9361395,1194.680648,0,12.8585844,0,0,0,0,0,0,0,0,0,0
3105,19,166.2925799,0,0,86.42053284,0,7.342767312,19.43203114,65.4245351,2.906155399,3.632694248,1127.64884,0,59.63673058,0.720772668,29.26337033,0,9.948080905,0,503.5029552,82.13521695,0,0,0,22.9283552,0,45.03243477,31.56551824,118.0106674,1199.822745,0,7.784344818,0,0,0,0,0,0,0,0,0,0
3106,19,272.1151307,0,0,57.03755168,0,1.376768871,23.06472539,58.65647975,2.320887992,5.189563212,804.7426842,0,89.90918264,0.576618135,28.83090673,0,18.03089664,0,505.2039787,82.00807265,0,0,0,20.00403633,0,15.01081159,10.52183941,39.33688915,642.762185,0,2.594781606,0,0,0,0,0,0,0,0,0,0
3107,19,340.1439134,0,0,34.56821314,9.42629784,0.917845914,26.17846331,57.52847052,2.018163471,6.688770362,691.2209889,0,112.0080727,1.874008938,29.5516794,0,21.13967192,0,493.2968142,75.52371342,0,0,0,16.3592331,0,1.667867954,1.169093268,4.370765461,747.3181671,0,0.288309067,0,0,0,0,0,0,0,0,0,0
3108,19,441.431212,0,0,19.01251723,9.42629784,3.671383656,28.54259766,60.9124982,2.421796165,6.977079429,761.8567104,0,120.7870838,2.883090673,30.4166066,0,43.52285396,0,476.2865792,81.88092836,0,0,0,12.629667,0,15.01081159,10.52183941,39.33688915,1918.00236,0,2.594781606,0,0,0,0,0,0,0,0,0,0
3109,19,453.5252179,0,0,22.46933854,0,6.424921398,29.58051031,71.06458123,3.370332997,6.169814041,918.2643794,0,121.3925328,4.036326942,30.27245207,0,102.5895843,0,464.3794147,79.84661958,0,0,0,8.688193744,0,62.04468791,43.49026957,162.5924751,1965.99527,0,10.7250973,0,0,0,0,0,0,0,0,0,0
3110,19,660.6350673,0,0,32.83980248,0,14.22661167,29.23453943,98.13680265,4.278506559,4.958915958,1014.127144,0,125.025227,5.622026813,28.39844313,0,197.0963529,0,433.7609918,77.9394551,0,0,0,5.043390515,0,134.4301571,94.2289174,352.2836961,2586.475032,0,23.23771083,0,0,0,0,0,0,0,0,0,0
3111,19,908.5621864,0,0,58.76596233,4.71314892,36.71383656,27.44702321,128.5930518,4.379414733,4.266974196,973.7638749,0,135.3178607,6.919417616,24.50627072,0,274.1939799,0,362.3180049,75.01513623,0,0,0,2.161453078,0,200.4777281,140.5250108,525.3660084,1549.485374,0,34.65474989,0,0,0,0,0,0,0,0,0,0
3112,19,1147.418801,0,0,72.59324759,9.42629784,21.56937898,24.33328528,148.8972178,4.076690212,3.805679689,1001.513623,0,151.9677094,6.919417616,19.17255298,0,299.6859373,0,256.8545481,75.26942482,0,0,0,0.423814329,0,232.5007928,162.9716016,609.2847052,3858.287142,0,40.19028398,0,0,0,0,0,0,0,0,0,0
3113,19,1223.006337,0,0,50.12390905,23.5657446,47.26906457,20.9889001,172.5854116,3.955600404,2.652443419,1069.62664,0,161.049445,6.486954015,14.9920715,0,343.8305463,0,146.2880208,75.01513623,0,0,0,0.508577195,0,252.8487819,177.2345394,662.6080438,4962.124068,0,43.70765461,0,0,0,0,0,0,0,0,0,0
3114,19,1306.152627,0,0,36.29662379,37.70519136,184.4870287,18.62476575,215.4497621,3.85469223,2.075825285,1155.398587,0,153.481332,6.054490414,13.98298977,0,468.1815576,0,56.13377541,71.32795156,0,0,0,1.737638749,0,263.8567104,184.950555,691.4550959,5536.324953,0,45.61049445,0,0,0,0,0,0,0,0,0,0
3115,19,1427.092686,0,0,22.46933854,89.54982948,254.7022411,17.41386767,267.3381865,3.632694248,6.861755802,1238.64783,0,142.8859738,5.91033588,12.8297535,0,512.9479216,0,18.71125847,64.33501514,0,0,0,6.272452069,0,256.1845178,179.572726,671.3495747,6012.825987,0,44.28427274,0,0,0,0,0,0,0,0,0,0
3116,19,1523.844732,0,0,6.913642627,202.6654036,141.8071937,15.22271875,309.0745279,3.85469223,9.802508289,1352.169526,0,138.345106,6.198644947,10.23497189,0,502.9998407,0,34.02046994,57.34207871,0,0,0,13.56205853,0,271.8624766,190.5622027,712.4347701,3090.400585,0,46.99437797,0,0,0,0,0,0,0,0,0,0
3117,19,1743.048587,0,0,31.11139182,419.4702539,166.5890334,12.10898083,331.6347124,4.561049445,7.611359377,1508.577195,0,128.0524723,6.775263082,7.784344818,0,419.6846632,0,78.24708087,55.43491423,0,0,0,21.31786075,0,289.5418769,202.9545913,758.764884,6898.980786,0,50.05045409,0,0,0,0,0,0,0,0,0,0
3118,19,1768.74835,0,0,27.65457051,706.972338,129.4162739,9.456537408,338.4027678,5.872855701,4.209312383,1612.008073,0,167.1039354,7.928499351,5.189563212,0,368.0789935,0,125.8757388,53.40060545,0,0,0,25.8950555,0,266.5252991,186.8211042,698.4483206,6797.852868,0,46.07178896,0,0,0,0,0,0,0,0,0,0
3119,19,1699.207816,0,0,29.38298117,810.6616142,158.7873431,8.014992072,353.0668877,5.671039354,2.018163471,1639.75782,0,181.3319879,9.802508289,3.171399741,0,327.0431597,0,178.6074672,52.89202825,0,0,0,26.91220989,0,277.199654,194.3033011,726.4212195,6746.431894,0,47.91696699,0,0,0,0,0,0,0,0,0,0
3120,19,1617.573277,0,0,82.96371153,1022.753316,312.9854567,8.303301139,408.3393398,3.895055499,1.441545337,1662.462159,0,110.1917255,11.38820816,1.58569987,0,300.9294474,0,244.9473836,49.33198789,0,0,0,28.43794147,0,263.8567104,184.950555,691.4550959,6820.135291,0,45.61049445,0,0,0,0,0,0,0,0,0,0
3121,19,1135.324795,0,0,122.7171566,1018.040167,342.8154489,10.14847917,515.5002162,2.401614531,1.729854404,1632.189707,0,86.57921292,12.54144443,1.009081736,0,301.5512024,0,323.1944645,42.21190716,0,0,0,30.51463169,0,245.8437365,172.3243477,644.2508289,6544.176059,0,42.49675652,0,0,0,0,0,0,0,0,0,0
3122,19,659.1233166,0,0,267.9036518,787.0958696,439.6481928,13.14689347,646.3492864,2.219979818,1.787516217,1579.212916,0,120.7870838,13.40637163,1.297390803,0,245.5932473,0,398.0394983,33.56609485,0,0,0,34.49848638,0,234.5022344,164.3745135,614.5296238,6554.460254,0,40.53625487,0,0,0,0,0,0,0,0,0,0
3123,19,450.5017164,0,0,544.4493569,721.1117848,623.2173756,17.29854404,745.6140983,3.370332997,1.49920715,1566.599395,0,154.086781,14.27129883,1.874008938,0,169.7391304,0,472.8845322,25.55600404,0,0,0,35.60040363,0,216.4892605,151.7483062,567.3253568,6029.966311,0,37.42251694,0,0,0,0,0,0,0,0,0,0
3124,19,279.6738843,0,0,513.3379651,499.5937855,700.7753553,19.89332565,786.2224304,3.612512614,1.037912642,1569.122099,0,115.6407669,15.28038057,3.027245207,0,92.64150342,0,544.3275191,19.580222,0,0,0,34.07467205,0,190.804094,133.7442699,500.0155687,2843.579906,0,32.9825573,0,0,0,0,0,0,0,0,0,0
3125,19,105.8225508,0,0,532.3504823,377.0519136,779.7101039,18.50944212,814.4226611,3.269424823,1.32622171,1682.643794,0,79.31382442,14.5596079,7.207726683,0,51.60566969,0,561.3377541,15.76589304,0,0,0,29.87891019,0,163.7846331,114.8049589,429.2091682,4250.800583,0,28.31195041,0,0,0,0,0,0,0,0,0,0
3126,19,87.68154212,0,0,451.1151814,249.7968928,1002.746661,16.95257316,833.5988179,3.612512614,3.517370621,1728.052472,0,70.53481332,13.40637163,11.96482629,0,77.71938207,0,537.5234251,17.41876892,0,0,0,29.32795156,0,137.4323194,96.33328528,360.151074,10220.77576,0,23.75666715,0,0,0,0,0,0,0,0,0,0
3127,19,81.63453921,0,0,420.0037896,245.0837438,1098.661559,19.43203114,864.055067,3.148335015,7.957330258,1677.598385,0,65.08577195,16.7219259,19.17255298,0,236.2669215,0,586.8531065,22.12310797,0,0,0,31.06559031,0,110.7464322,77.62779299,290.2188266,12651.27383,0,19.14372207,0,0,0,0,0,0,0,0,0,0
3128,19,87.68154212,0,0,487.4118052,259.2231906,1568.139744,22.94940176,928.3515929,1.614530777,8.937581087,1801.210898,0,72.65388496,23.64134352,26.38027966,0,162.8998248,0,717.8319158,23.26740666,0,0,0,32.97275479,0,75.72120513,53.07683437,198.4327519,15510.28003,0,13.08923166,0,0,0,0,0,0,0,0,0,0
3129,19,110.357803,0,0,1016.305466,103.6892762,2963.265533,27.44702321,996.0321465,0.34308779,11.9936572,1982.84561,0,94.14732593,29.83998847,30.4166066,0,230.671126,0,779.0687617,21.86881937,0,0,0,34.75277497,0,43.03099322,30.16260631,112.7657489,18688.09627,0,7.438373937,0,0,0,0,0,0,0,0,0,0
3130,19,71.05228413,0,0,1396.555811,32.99204244,5372.611057,31.13737927,1045.664552,0.100908174,20.29695834,2091.321897,0,122.9061554,33.58800634,28.97506127,0,1001.025641,0,745.0482918,19.8345106,0,0,0,35.13420787,0,32.35663832,22.6804094,84.79284994,20813.49657,0,5.593195906,0,0,0,0,0,0,0,0,0,0
3131,19,314.444151,0,0,1519.272967,4.71314892,8852.62384,34.71241171,1079.504829,0.544904137,26.35144875,2184.661958,0,139.8587286,34.16462448,25.80366153,0,1541.330785,0,707.6257748,22.75882947,0,0,0,34.83753784,0,44.031714,30.86406227,115.3882082,22020.17544,0,7.611359377,0,0,0,0,0,0,0,0,0,0
3132,19,1111.136784,0,0,1775.077745,0,10396.89959,37.36485512,1098.680986,1.170534813,30.96439383,2257.820383,0,138.950555,32.86723367,24.07380712,0,1844.747253,0,695.7186104,28.9889001,0,0,0,33.86276488,0,119.4193455,83.70707799,312.946807,21989.32286,0,20.64292922,0,0,0,0,0,0,0,0,0,0
3133,19,1941.087932,0,0,1828.658475,0,9297.779109,38.86406227,1106.577051,2.058526741,37.13420787,2313.319879,0,133.5015136,32.86723367,23.49718899,0,2112.101927,0,705.9247513,39.66902119,0,0,0,28.8617558,0,214.8213925,150.5792129,562.9545913,21797.35122,0,37.13420787,0,0,0,0,0,0,0,0,0,0
3134,19,2364.378136,0,0,1951.375632,4.71314892,9299.155877,40.47859305,1106.577051,2.885973764,39.78665129,2285.570131,0,127.1442987,36.18278795,25.08288886,0,2105.884376,0,760.3575032,49.71342079,0,0,0,17.75782038,0,261.8552688,183.5476431,686.2101773,21759.6425,0,45.26452357,0,0,0,0,0,0,0,0,0,0
3135,19,2461.130182,0,0,2037.796164,80.12353164,9236.742355,42.8427274,1102.065014,2.946518668,40.59391668,2144.298688,0,121.9979818,40.50742396,29.5516794,0,2120.806498,0,848.8107251,56.45206862,0,0,0,7.586276488,0,267.5260199,187.5225602,701.0707799,21535.10425,0,46.2447744,0,0,0,0,0,0,0,0,0,0
3136,19,2474.735939,0,0,1875.325563,838.9405078,9259.688503,44.16894911,1098.680986,2.058526741,40.2479458,1907.16448,0,113.5216953,45.98529624,39.21003316,0,2115.832457,0,976.3874874,58.4863774,0,0,0,4.53481332,0,247.1780308,173.2596223,647.7474413,20990.04191,0,42.72740378,0,0,0,0,0,0,0,0,0,0
3137,19,2464.153684,0,0,1830.386886,1753.291398,9014.623644,43.88064005,1096.424968,0.706357215,38.1144587,1725.529768,0,104.1372351,52.18394118,53.76964106,0,2104.019111,0,1119.273461,59.24924319,0,0,0,7.416750757,0,207.4827735,145.4352025,543.7232233,21132.30661,0,35.86564797,0,0,0,0,0,0,0,0,0,0
3138,19,2468.688936,0,0,1664.459463,1776.857143,9385.433393,44.1112873,1096.424968,0.38345106,35.46201528,1639.75782,0,95.0554995,64.00461295,72.7980395,0,2090.3405,0,1253.654317,60.90211907,0,0,0,11.18869828,0,175.4597088,122.9886118,459.8045265,21003.75417,0,30.33011388,0,0,0,0,0,0,0,0,0,0
3139,19,2468.688936,0,0,1583.224162,1753.291398,9534.583354,46.99437797,1098.680986,0.403632694,33.61683725,1740.665994,0,93.54187689,75.96943924,93.55629235,0,2117.075968,0,1379.530056,63.19071645,0,0,0,16.86781029,0,180.4633127,126.4958916,472.9168228,10673.28034,0,31.19504108,0,0,0,0,0,0,0,0,0,0
3140,19,2467.177185,0,0,1337.789848,1729.725654,10092.17475,50.33876315,1102.065014,0.948536831,32.92489549,1854.187689,0,103.8345106,82.16808419,110.9989909,0,2113.345437,0,1469.684302,69.54793138,0,0,0,22.419778,0,191.4712412,134.2119072,501.7638749,20439.83748,0,33.09788093,0,0,0,0,0,0,0,0,0,0
3141,19,2455.083179,0,0,1400.012632,1715.586207,10934.7573,50.39642497,1104.321032,2.018163471,32.52126279,1801.210898,0,124.1170535,86.4927202,121.3781173,0,2108.993152,0,1525.818077,78.82946519,0,0,0,24.19979818,0,205.1477584,143.798472,537.6041517,20465.54797,0,35.46201528,0,0,0,0,0,0,0,0,0,0
3142,19,2470.200687,0,0,1607.421911,1640.175824,11333.10242,49.35851233,1104.321032,2.522704339,33.04021911,1728.052472,0,149.5459132,91.97059248,124.9819807,0,2085.988215,0,1498.601701,86.07669021,0,0,0,22.8012109,0,201.1448753,140.9926481,527.1143145,19899.91725,0,34.77007352,0,0,0,0,0,0,0,0,0,0
3143,19,2459.618431,0,0,1730.139068,1267.837059,11279.40844,47.51333429,1099.808995,3.249243189,35.00072077,1359.737639,0,166.4984864,100.1874009,125.9910624,0,2105.262621,0,1427.158714,93.57820383,0,0,0,21.74167508,0,243.8422949,170.9214358,639.0059103,20055.8942,0,42.15078564,0,0,0,0,0,0,0,0,0,0
3144,19,2456.59493,0,0,1844.214171,1036.892762,11120.62109,42.61208015,1089.656912,5.105953582,37.36485512,918.2643794,0,163.1685166,109.413291,126.135217,0,2105.262621,0,1333.602422,93.06962664,0,0,0,24.07265388,0,268.8603143,188.4578348,704.5673922,19534.82833,0,46.47542165,0,0,0,0,0,0,0,0,0,0
3145,19,2462.641933,0,0,1994.585898,1008.613869,11012.31528,36.09629523,1080.632838,7.02320888,39.44068041,759.3340061,0,154.3895055,114.8911633,127.1442987,0,2108.993152,0,1224.736918,86.71241171,0,0,0,25.3864783,0,271.528903,190.328384,711.560617,19803.93143,0,46.93671616,0,0,0,0,0,0,0,0,0,0
3146,19,2462.641933,0,0,976.5520211,966.1955286,11140.8137,35.28902984,1076.120801,8.274470232,41.28585844,792.1291625,0,150.7568113,113.3054635,125.7027534,0,2106.506132,0,1008.706934,81.88092836,0,0,0,25.5136226,0,265.8581519,186.3534669,696.7000144,19779.93497,0,45.95646533,0,0,0,0,0,0,0,0,0,0
3147,19,2453.571429,0,0,1970.388149,673.9802956,11212.86461,30.44543751,1076.120801,9.424823411,42.61208015,986.3773966,0,145.6104945,102.638028,121.6664264,0,2098.423316,0,765.4605737,77.9394551,0,0,0,24.83551968,0,255.5173706,179.1050887,669.6012686,19577.67914,0,44.16894911,0,0,0,0,0,0,0,0,0,0
3148,19,2446.012675,0,0,1743.966353,1069.884805,11267.47644,20.06631109,1071.608765,10.85771948,43.2463601,1127.64884,0,135.9233098,86.9251838,108.1159002,0,2041.221851,0,974.6864639,79.71947528,0,0,0,25.85267407,0,252.5152083,177.0007208,661.7338907,10068.22687,0,43.64999279,0,0,0,0,0,0,0,0,0,0
3149,19,2430.895168,0,0,1657.54582,1428.084123,10341.36991,16.2606314,1067.096728,11.76589304,43.2463601,1011.60444,0,115.3380424,56.79688626,80.43822978,0,2107.749642,0,1471.385325,78.57517659,0,0,0,28.39556004,0,257.5188122,180.5080006,674.8461871,19353.14088,0,44.51491999,0,0,0,0,0,0,0,0,0,0
3150,19,2447.524426,0,0,1666.187873,1489.355059,9293.189879,20.64292922,1056.944645,12.63370333,42.61208015,867.8102926,0,96.87184662,24.07380712,56.79688626,0,2104.019111,0,1598.962087,74.12512614,0,0,0,30.00605449,0,253.1823555,177.4683581,663.4821969,19200.59199,0,43.76531642,0,0,0,0,0,0,0,0,0,0
3151,19,2446.012675,0,0,1664.459463,1536.486548,9183.966215,23.18004901,1042.280525,14.1271443,41.51650569,918.2643794,0,88.09283552,19.89332565,92.83551968,0,2108.371397,0,1600.663111,63.31786075,0,0,0,27.84460141,0,235.8365288,165.3097881,618.0262361,8390.189055,0,40.76690212,0,0,0,0,0,0,0,0,0,0
3152,19,2444.500924,0,0,1652.360588,1649.602122,9086.215625,25.77483062,1029.872423,15.37840565,41.40118207,1168.012109,0,89.3037336,37.62433329,125.9910624,0,2102.775601,0,1576.848782,58.4863774,0,0,0,25.97981837,0,209.4842151,146.8381145,548.9681418,661.6165424,0,36.21161886,0,0,0,0,0,0,0,0,0,0
3153,19,2368.913388,0,0,1559.026412,1682.594164,9330.362639,31.54101196,1016.336313,16.36730575,40.70924031,1498.486377,0,78.10292634,90.24073807,133.3429436,0,2112.101927,0,1547.931382,58.1049445,0,0,0,25.72552977,0,182.7983278,128.1326222,479.0358945,1117.549186,0,31.59867378,0,0,0,0,0,0,0,0,0,0
3154,19,2421.824663,0,0,1389.642168,1564.765441,9224.810358,39.09470953,1000.544183,17.05348133,39.32535678,1710.393542,0,58.42583249,126.5676806,133.1987891,0,2108.371397,0,1529.220124,61.53784057,0,0,0,26.57315843,0,161.7831916,113.402047,423.9642497,1302.664695,0,27.96597953,0,0,0,0,0,0,0,0,0,0
3155,19,2384.030895,0,0,1336.061438,1479.928761,8767.26417,44.05362549,989.2640911,17.39656912,36.73057518,1798.688194,0,43.8950555,133.4870982,132.1897074,0,2106.506132,0,1525.818077,67.6407669,0,0,0,26.86982846,0,146.4388064,102.6463889,383.7532074,1081.554503,0,25.31353611,0,0,0,0,0,0,0,0,0,0
3156,19,2455.083179,0,0,1348.160312,1489.355059,8593.791293,46.2447744,985.8800634,17.59838547,32.00230647,1770.938446,0,31.78607467,132.622171,130.748162,0,2106.506132,0,1542.828312,73.87083754,0,0,0,26.2764884,0,137.765893,96.56710394,361.025227,1444.929392,0,23.81432896,0,0,0,0,0,0,0,0,0,0
3157,19,2452.059678,0,0,1555.569591,1512.920803,8697.048958,46.07178896,981.3680265,17.67911201,26.46677238,1601.917255,0,20.58526741,130.0273894,131.7572438,0,2110.236662,0,1549.632406,78.57517659,0,0,0,24.83551968,0,129.4265533,90.7216376,339.1713997,1475.781977,0,22.37278362,0,0,0,0,0,0,0,0,0,0
3158,19,2455.083179,0,0,1728.410657,1494.068208,8711.734493,46.99437797,962.1918697,17.6185671,22.43044544,1516.145308,0,13.62260343,129.1624622,132.7663255,0,2085.988215,0,1537.725241,78.19374369,0,0,0,22.03834511,0,132.7622892,93.05982413,347.9129307,11432.59673,0,22.94940176,0,0,0,0,0,0,0,0,0,0
3159,19,2455.083179,0,0,1586.680983,1555.339144,8842.986458,48.14761424,920.4555283,17.4974773,18.62476575,1617.053481,0,12.71442987,129.0183076,133.1987891,0,1906.301003,0,1517.312959,75.01513623,0,0,0,18.9445005,0,150.4416895,105.4522128,394.2430445,9982.525241,0,26.00547787,0,0,0,0,0,0,0,0,0,0
